Stacks,Blocks,Depth,Steps,QueueLen,H,relErr,Avg Depth,Avg Steps,Avg QL,Avg relErr
4,5,6,6,52,6,,,,,
4,5,7,8,56,8,,,,,
4,5,7,29,245,5,,,,,
4,5,7,10,87,7,,,,,
4,5,8,29,233,8,,,,,
4,5,7,13,102,7,,,,,
4,5,7,16,126,7,,,,,
4,5,7,11,95,7,,,,,
4,5,8,66,460,8,,,,,
4,5,6,11,89,7,,,,,
4,5,8,104,707,7,,,,,
4,5,5,6,49,5,,,,,
4,5,6,12,106,6,,,,,
4,5,7,12,97,7,,,,,
4,5,5,11,89,5,,,,,
4,5,9,1117,7290,7,,,,,
4,5,5,5,44,5,,,,,
4,5,6,11,86,6,,,,,
4,5,7,26,218,7,,,,,
4,5,8,29,209,8,,,,,
4,5,6,6,40,6,,,,,
4,5,7,27,214,6,,,,,
4,5,7,64,474,5,,,,,
4,5,6,6,46,6,,,,,
4,5,7,15,118,7,,,,,
4,5,8,16,132,9,,,,,
4,5,6,15,124,6,,,,,
4,5,5,5,44,5,,,,,
4,5,7,12,97,7,,,,,
4,5,8,19,159,8,,,,,
4,5,5,9,70,5,,,,,
4,5,6,22,183,5,,,,,
4,5,7,13,108,7,,,,,
4,5,5,5,41,5,,,,,
4,5,7,10,87,7,,,,,
4,5,7,26,221,7,,,,,
4,5,9,95,743,8,,,,,
4,5,6,14,119,6,,,,,
4,5,6,7,60,6,,,,,
4,5,5,9,76,5,,,,,
4,5,9,131,974,8,,,,,
4,5,7,22,189,7,,,,,
4,5,6,27,223,5,,,,,
4,5,6,7,60,6,,,,,
4,5,7,25,216,6,,,,,
4,5,8,59,479,7,,,,,
4,5,8,55,444,7,,,,,
4,5,9,54,451,10,,,,,
4,5,7,27,220,7,,,,,
4,5,7,15,115,7,,,,,
4,5,5,9,70,5,,,,,
4,5,7,18,148,7,,,,,
4,5,5,9,73,5,,,,,
4,5,6,11,74,6,,,,,
4,5,6,6,46,7,,,,,
4,5,7,22,177,7,,,,,
4,5,8,51,403,7,,,,,
4,5,4,8,59,4,,,,,
4,5,8,14,101,9,,,,,
4,5,8,48,391,7,,,,,
4,5,7,22,165,7,,,,,
4,5,7,39,337,6,,,,,
4,5,8,141,1048,6,,,,,
4,5,6,8,65,6,,,,,
4,5,8,63,520,6,,,,,
4,5,7,26,221,6,,,,,
4,5,7,27,202,7,,,,,
4,5,7,24,190,7,,,,,
4,5,7,15,124,7,,,,,
4,5,8,51,406,7,,,,,
4,5,6,6,49,6,,,,,
4,5,8,27,232,8,,,,,
4,5,6,13,108,6,,,,,
4,5,7,28,195,7,,,,,
4,5,5,6,49,5,,,,,
4,5,8,28,228,7,,,,,
4,5,6,6,49,6,,,,,
4,5,6,14,119,6,,,,,
4,5,7,11,83,7,,,,,
4,5,8,208,1587,6,,,,,
4,5,7,15,127,7,,,,,
4,5,7,19,156,6,,,,,
4,5,2,2,14,2,,,,,
4,5,7,20,161,8,,,,,
4,5,4,4,36,4,,,,,
4,5,6,16,129,6,,,,,
4,5,8,58,480,8,,,,,
4,5,9,98,800,8,,,,,
4,5,9,54,466,8,,,,,
4,5,8,28,243,7,,,,,
4,5,8,23,182,8,,,,,
4,5,8,29,251,8,,,,,
4,5,6,13,99,6,,,,,
4,5,6,7,60,6,,,,,
4,5,6,14,113,6,,,,,
4,5,6,11,83,6,,,,,
4,5,6,6,49,6,,,,,
4,5,6,11,86,6,,,,,
4,5,6,15,124,6,,,,,
4,5,8,8,53,11,,,,,
4,5,5,6,49,5,,,,,
4,5,8,29,230,7,,,,,
4,5,8,28,234,8,,,,,
4,5,8,46,399,8,,,,,
4,5,6,11,98,6,,,,,
4,5,8,29,245,10,,,,,
4,5,8,9,70,8,,,,,
4,5,7,22,183,7,,,,,
4,5,6,11,92,6,,,,,
4,5,8,26,194,8,,,,,
4,5,7,16,120,7,,,,,
4,5,6,22,183,5,,,,,
4,5,8,18,157,8,,,,,
4,5,9,55,438,12,,,,,
4,5,8,26,206,8,,,,,
4,5,6,16,132,6,,,,,
4,5,6,11,80,6,,,,,
4,5,5,5,44,5,,,,,
4,5,7,21,184,6,,,,,
4,5,5,9,76,5,,,,,
4,5,6,6,49,7,,,,,
4,5,6,11,86,6,,,,,
4,5,6,6,43,7,,,,,
4,5,5,5,44,5,,,,,
4,5,7,8,62,8,,,,,
4,5,7,14,119,7,,,,,
4,5,8,28,237,7,,,,,
4,5,6,11,83,6,,,,,
4,5,8,31,219,9,,,,,
4,5,6,11,86,6,,,,,
4,5,6,14,110,6,,,,,
4,5,8,48,397,8,,,,,
4,5,6,13,105,6,,,,,
4,5,8,49,417,7,,,,,
4,5,9,55,435,10,,,,,
4,5,6,6,49,7,,,,,
4,5,5,5,44,5,,,,,
4,5,5,5,44,5,,,,,
4,5,7,15,130,7,,,,,
4,5,5,11,86,5,,,,,
4,5,6,15,121,6,,,,,
4,5,8,9,70,8,,,,,
4,5,7,15,97,7,,,,,
4,5,7,79,594,5,,,,,
4,5,5,14,107,5,,,,,
4,5,6,11,95,6,,,,,
4,5,7,27,211,7,,,,,
4,5,7,8,62,7,,,,,
4,5,7,16,126,7,,,,,
4,5,7,13,102,7,,,,,
4,5,8,19,156,8,,,,,
4,5,8,15,118,9,,,,,
4,5,4,4,33,4,,,,,
4,5,5,5,41,5,,,,,
4,5,8,33,262,8,,,,,
4,5,8,43,381,7,,,,,
4,5,8,31,264,7,,,,,
4,5,8,45,370,8,,,,,
4,5,6,6,46,7,,,,,
4,5,8,26,194,8,,,,,
4,5,8,53,431,7,,,,,
4,5,8,45,364,9,,,,,
4,5,6,11,95,6,,,,,
4,5,6,6,43,6,,,,,
4,5,5,7,54,5,,,,,
4,5,7,7,54,8,,,,,
4,5,5,5,35,5,,,,,
4,5,9,91,777,8,,,,,
4,5,8,28,240,9,,,,,
4,5,7,12,94,10,,,,,
4,5,5,5,32,5,,,,,
4,5,5,9,76,5,,,,,
4,5,9,58,468,9,,,,,
4,5,8,28,216,8,,,,,
4,5,5,5,44,5,,,,,
4,5,8,20,155,8,,,,,
4,5,7,17,137,7,,,,,
4,5,5,5,38,5,,,,,
4,5,5,5,44,5,,,,,
4,5,8,573,3535,4,,,,,
4,5,7,23,203,7,,,,,
4,5,6,7,51,6,,,,,
4,5,8,34,255,8,,,,,
4,5,7,91,714,5,,,,,
4,5,7,8,68,8,,,,,
4,5,7,13,102,8,,,,,
4,5,5,9,70,5,,,,,
4,5,5,8,59,5,,,,,
4,5,8,50,389,9,,,,,
4,5,6,7,60,6,,,,,
4,5,9,102,799,6,,,,,
4,5,9,125,983,7,,,,,
4,5,5,5,38,5,,,,,
4,5,7,23,191,7,,,,,
4,5,7,45,373,6,,,,,
4,5,8,32,263,7,,,,,
4,5,8,27,232,8,,,,,
4,5,5,5,41,5,,,,,
4,5,7,15,130,7,,,,,
4,5,5,9,73,5,,,,,
4,5,9,59,509,9,,,,,
4,5,6,11,86,6,,,,,
4,5,7,34,258,6,,,,,
4,5,6,6,46,6,,,,,
4,5,5,9,76,5,,,,,
4,5,6,6,52,6,,,,,
4,5,7,23,182,7,,,,,
4,5,7,60,445,5,,,,,
4,5,5,5,44,5,,,,,
4,5,8,69,463,6,,,,,
4,5,9,161,1016,8,,,,,
4,5,4,5,38,4,,,,,
4,5,9,61,507,8,,,,,
4,5,8,44,392,7,,,,,
4,5,7,13,102,7,,,,,
4,5,8,19,165,8,,,,,
4,5,8,104,707,7,,,,,
4,5,7,14,107,7,,,,,
4,5,6,27,217,5,,,,,
4,5,5,9,61,5,,,,,
4,5,8,50,416,8,,,,,
4,5,6,11,74,6,,,,,
4,5,8,31,246,8,,,,,
4,5,6,6,49,6,,,,,
4,5,6,7,51,6,,,,,
4,5,6,7,57,6,,,,,
4,5,7,15,127,7,,,,,
4,5,7,19,156,7,,,,,
4,5,8,105,712,7,,,,,
4,5,7,7,48,8,,,,,
4,5,7,17,146,7,,,,,
4,5,7,7,57,8,,,,,
4,5,7,13,99,7,,,,,
4,5,9,31,255,9,,,,,
4,5,8,8,56,9,,,,,
4,5,8,47,374,8,,,,,
4,5,9,117,946,7,,,,,
4,5,7,26,209,7,,,,,
4,5,7,16,129,7,,,,,
4,5,6,7,51,6,,,,,
4,5,7,32,233,7,,,,,
4,5,7,17,119,7,,,,,
4,5,7,13,96,7,,,,,
4,5,8,53,443,7,,,,,
4,5,7,7,57,7,,,,,
4,5,9,49,426,9,,,,,
4,5,9,104,821,8,,,,,
4,5,6,13,102,6,,,,,
4,5,7,13,102,7,,,,,
4,5,7,44,344,5,,,,,
4,5,9,112,879,8,,,,,
4,5,3,3,25,3,,,,,
4,5,8,31,234,8,,,,,
4,5,7,29,209,7,,,,,
4,5,9,60,502,9,,,,,
4,5,8,51,418,7,,,,,
4,5,6,7,60,6,,,,,
4,5,7,12,97,7,,,,,
4,5,5,6,49,5,,,,,
4,5,7,12,94,8,,,,,
4,5,7,16,132,7,,,,,
4,5,6,7,60,6,,,,,
4,5,9,55,438,9,,,,,
4,5,7,36,310,6,,,,,
4,5,6,9,67,6,,,,,
4,5,6,11,98,6,,,,,
4,5,7,7,57,8,,,,,
4,5,7,91,714,5,,,,,
4,5,6,7,60,6,,,,,
4,5,5,5,38,5,,,,,
4,5,7,13,108,7,,,,,
4,5,8,105,712,7,,,,,
4,5,6,6,49,7,,,,,
4,5,6,11,98,6,,,,,
4,5,6,17,131,6,,,,,
4,5,7,9,61,7,,,,,
4,5,8,26,194,8,,,,,
4,5,6,7,60,6,,,,,
4,5,5,9,76,5,,,,,
4,5,9,50,410,8,,,,,
4,5,8,29,209,8,,,,,
4,5,7,34,261,5,,,,,
4,5,7,16,126,6,,,,,
4,5,7,29,233,6,,,,,
4,5,7,12,85,8,,,,,
4,5,5,5,41,5,,,,,
4,5,7,29,242,7,,,,,
4,5,8,41,332,8,,,,,
4,5,5,5,41,5,,,,,
4,5,6,29,236,5,,,,,
4,5,7,14,116,7,,,,,
4,5,8,34,291,7,,,,,
4,5,6,17,134,6,,,,,
4,5,8,31,249,8,,,,,
4,5,8,12,85,9,,,,,
4,5,6,7,60,6,,,,,
4,5,7,8,68,8,,,,,
4,5,7,13,102,7,,,,,
4,5,7,12,100,9,,,,,
4,5,7,23,182,7,,,,,
4,5,6,6,49,6,,,,,
4,5,8,16,138,8,,,,,
4,5,6,11,86,6,,,,,
4,5,8,18,145,10,,,,,
4,5,6,7,60,6,,,,,
4,5,8,28,237,8,,,,,
4,5,7,17,131,8,,,,,
4,5,6,6,49,6,,,,,
4,5,7,32,260,6,,,,,
4,5,8,106,846,6,,,,,
4,5,7,8,59,8,,,,,
4,5,8,55,468,7,,,,,
4,5,8,53,434,8,,,,,
4,5,8,17,131,9,,,,,
4,5,8,181,1443,6,,,,,
4,5,8,31,255,8,,,,,
4,5,6,11,98,6,,,,,
4,5,7,11,92,7,,,,,
4,5,6,13,99,6,,,,,
4,5,8,29,239,8,,,,,
4,5,8,28,243,7,,,,,
4,5,8,13,105,9,,,,,
4,5,6,15,103,6,,,,,
4,5,8,54,412,7,,,,,
4,5,5,9,76,5,,,,,
4,5,7,30,241,7,,,,,
4,5,8,45,373,7,,,,,
4,5,7,19,156,7,,,,,
4,5,6,11,83,6,,,,,
4,5,6,6,49,6,,,,,
4,5,9,403,2919,7,,,,,
4,5,6,6,52,6,,,,,
4,5,7,14,119,7,,,,,
4,5,7,47,374,5,,,,,
4,5,6,11,80,6,,,,,
4,5,8,29,230,7,,,,,
4,5,8,171,1345,6,,,,,
4,5,8,32,266,7,,,,,
4,5,6,14,116,6,,,,,
4,5,7,16,117,8,,,,,
4,5,8,48,427,7,,,,,
4,5,7,30,253,7,,,,,
4,5,4,4,33,4,,,,,
4,5,8,19,159,8,,,,,
4,5,8,23,191,8,,,,,
4,5,7,14,110,7,,,,,
4,5,7,8,65,7,,,,,
4,5,6,14,113,6,,,,,
4,5,7,33,268,6,,,,,
4,5,7,13,108,7,,,,,
4,5,8,136,933,6,,,,,
4,5,8,43,381,8,,,,,
4,5,9,68,479,8,,,,,
4,5,7,15,124,7,,,,,
4,5,8,245,1622,6,,,,,
4,5,7,24,199,7,,,,,
4,5,8,25,216,7,,,,,
4,5,8,32,269,7,,,,,
4,5,7,14,116,7,,,,,
4,5,7,18,148,7,,,,,
4,5,6,11,77,6,,,,,
4,5,7,7,48,8,,,,,
4,5,8,48,421,8,,,,,
4,5,7,7,57,7,,,,,
4,5,8,52,429,7,,,,,
4,5,9,42,355,9,,,,,
4,5,6,6,49,6,,,,,
4,5,6,7,51,6,,,,,
4,5,7,19,150,7,,,,,
4,5,7,14,107,7,,,,,
4,5,8,22,180,9,,,,,
4,5,6,11,83,6,,,,,
4,5,9,411,3223,7,,,,,
4,5,8,14,116,8,,,,,
4,5,8,16,135,8,,,,,
4,5,7,32,251,6,,,,,
4,5,7,91,714,5,,,,,
4,5,7,16,129,8,,,,,
4,5,4,5,38,4,,,,,
4,5,8,82,624,7,,,,,
4,5,8,39,319,9,,,,,
4,5,7,19,162,7,,,,,
4,5,6,7,51,6,,,,,
4,5,9,102,799,6,,,,,
4,5,5,5,44,5,,,,,
4,5,6,11,80,6,,,,,
4,5,6,6,52,6,,,,,
4,5,7,27,226,7,,,,,
4,5,9,90,724,8,,,,,
4,5,6,9,67,6,,,,,
4,5,8,32,236,8,,,,,
4,5,8,40,348,7,,,,,
4,5,8,43,360,7,,,,,
4,5,7,28,249,6,,,,,
4,5,5,11,86,5,,,,,
4,5,6,7,60,6,,,,,
4,5,8,133,897,7,,,,,
4,5,7,13,102,7,,,,,
4,5,9,492,3598,5,,,,,
4,5,8,58,489,7,,,,,
4,5,6,10,81,6,,,,,
4,5,8,37,300,7,,,,,
4,5,7,12,100,8,,,,,
4,5,7,14,113,7,,,,,
4,5,6,9,67,6,,,,,
4,5,6,7,60,6,,,,,
4,5,8,50,410,9,,,,,
4,5,8,15,124,8,,,,,
4,5,9,61,516,8,,,,,
4,5,8,34,255,8,,,,,
4,5,7,13,111,7,,,,,
4,5,7,7,54,8,,,,,
4,5,8,493,3363,6,,,,,
4,5,6,11,77,6,,,,,
4,5,9,117,946,7,,,,,
4,5,7,21,175,6,,,,,
4,5,9,98,830,8,,,,,
4,5,8,20,155,8,,,,,
4,5,6,11,83,6,,,,,
4,5,4,4,33,4,,,,,
4,5,7,60,454,5,,,,,
4,5,6,11,83,6,,,,,
4,5,7,27,217,7,,,,,
4,5,8,52,408,8,,,,,
4,5,7,12,100,8,,,,,
4,5,8,48,412,7,,,,,
4,5,8,21,178,8,,,,,
4,5,8,16,129,8,,,,,
4,5,7,8,65,7,,,,,
4,5,6,11,95,6,,,,,
4,5,5,5,44,5,,,,,
4,5,7,12,103,7,,,,,
4,5,7,28,249,7,,,,,
4,5,7,22,162,7,,,,,
4,5,8,31,261,8,,,,,
4,5,7,28,222,7,,,,,
4,5,5,5,44,6,,,,,
4,5,7,13,105,7,,,,,
4,5,6,9,70,6,,,,,
4,5,8,35,302,7,,,,,
4,5,8,16,129,8,,,,,
4,5,7,41,350,5,,,,,
4,5,5,5,41,5,,,,,
4,5,7,22,186,7,,,,,
4,5,6,6,52,6,,,,,
4,5,7,21,172,7,,,,,
4,5,5,5,41,5,,,,,
4,5,8,123,940,6,,,,,
4,5,9,64,507,6,,,,,
4,5,8,29,227,8,,,,,
4,5,8,21,181,8,,,,,
4,5,6,11,86,6,,,,,
4,5,8,56,470,7,,,,,
4,5,6,6,46,7,,,,,
4,5,9,108,835,9,,,,,
4,5,7,8,65,8,,,,,
4,5,8,32,251,8,,,,,
4,5,5,5,41,5,,,,,
4,5,5,5,38,5,,,,,
4,5,7,29,245,7,,,,,
4,5,6,15,121,7,,,,,
4,5,7,17,143,7,,,,,
4,5,7,12,100,9,,,,,
4,5,10,464,3434,6,,,,,
4,5,5,9,70,5,,,,,
4,5,6,11,83,6,,,,,
4,5,7,26,221,6,,,,,
4,5,5,5,38,5,,,,,
4,5,7,15,130,7,,,,,
4,5,5,9,76,5,,,,,
4,5,2,2,14,2,,,,,
4,5,4,4,30,4,,,,,
4,5,6,13,105,6,,,,,
4,5,7,12,88,8,,,,,
4,5,8,29,242,8,,,,,
4,5,5,5,44,5,,,,,
4,5,7,20,164,7,,,,,
4,5,8,14,101,9,,,,,
4,5,4,4,33,4,,,,,
4,5,8,31,216,9,,,,,
4,5,6,7,60,6,,,,,
4,5,6,13,108,7,,,,,
4,5,9,52,414,8,,,,,
4,5,6,8,62,6,,,,,
4,5,9,121,960,7,,,,,
4,5,9,64,465,12,,,,,
4,5,7,12,88,8,,,,,
4,5,4,4,33,4,,,,,
4,5,8,16,132,8,,,,,
4,5,8,117,913,6,,,,,
4,5,7,22,189,7,,,,,
4,5,6,11,92,6,,,,,
4,5,6,11,83,6,,,,,
4,5,5,9,76,5,,,,,
4,5,9,46,402,10,,,,,
4,5,7,14,110,7,,,,,
4,5,8,59,449,7,,,,,
4,5,9,4562,26672,3,,,,,
4,5,4,4,36,4,,,,,
4,5,7,28,249,7,,,,,
4,5,8,11,95,8,,,,,
4,5,6,11,86,6,,,,,
4,5,7,15,124,7,,,,,
4,5,8,11,89,8,,,,,
4,5,7,15,124,7,,,,,
4,5,9,39,328,9,,,,,
4,5,6,6,52,7,,,,,
4,5,5,6,49,5,,,,,
4,5,7,14,119,7,,,,,
4,5,8,48,397,8,,,,,
4,5,8,105,712,7,,,,,
4,5,6,11,98,6,,,,,
4,5,8,49,417,7,,,,,
4,5,5,5,32,5,,,,,
4,5,6,16,132,7,,,,,
4,5,7,15,124,7,,,,,
4,5,5,5,44,5,,,,,
4,5,6,8,65,6,,,,,
4,5,7,18,148,7,,,,,
4,5,6,6,46,7,,,,,
4,5,6,11,83,6,,,,,
4,5,8,28,228,8,,,,,
4,5,7,28,231,7,,,,,
4,5,6,15,130,7,,,,,
4,5,6,11,98,6,,,,,
4,5,7,27,238,6,,,,,
4,5,7,21,184,6,,,,,
4,5,8,26,212,9,,,,,
4,5,7,21,184,7,,,,,
4,5,9,52,411,9,,,,,
4,5,7,33,247,6,,,,,
4,5,7,15,121,7,,,,,
4,5,9,59,476,9,,,,,
4,5,6,7,60,6,,,,,
4,5,6,11,83,6,,,,,
4,5,8,38,302,8,,,,,
4,5,6,11,83,6,,,,,
4,5,7,12,103,7,,,,,
4,5,7,9,73,8,,,,,
