Stacks,Blocks,Depth,Steps,QueueLen,H,relErr,Avg Depth,Avg Steps,Avg QL,Avg relErr
3,5,6,10000,36977,5,0.166666666666667,,,,
3,5,6,25,104,4,0.333333333333333,,,,
3,5,8,225,806,5,0.375,,,,
3,5,5,5,16,5,0,,,,
3,5,7,30,109,5,0.285714285714286,,,,
3,5,8,186,715,5,0.375,,,,
3,5,7,10000,36247,4,0.428571428571429,,,,
3,5,9,960,3631,5,0.444444444444444,,,,
3,5,9,731,2734,5,0.444444444444444,,,,
3,5,10,6884,25567,5,0.5,,,,
3,5,10,4194,15809,5,0.5,,,,
3,5,10,3260,12031,5,0.5,,,,
3,5,7,90,351,5,0.285714285714286,,,,
3,5,9,665,2402,5,0.444444444444444,,,,
3,5,6,20,75,5,0.166666666666667,,,,
3,5,9,912,3201,4,0.555555555555556,,,,
3,5,9,1112,3787,4,0.555555555555556,,,,
3,5,5,11,46,4,0.2,,,,
3,5,5,30,91,3,0.4,,,,
3,5,8,265,1014,5,0.375,,,,
3,5,6,10000,34823,5,0.166666666666667,,,,
3,5,8,521,1810,4,0.5,,,,
3,5,8,103,396,5,0.375,,,,
3,5,7,31,124,5,0.285714285714286,,,,
