Stacks,Blocks,Depth,Steps,QueueLen,H,relErr,Avg Depth,Avg Steps,Avg QL,Avg relErr
5,5,7,17,212,7,0,,,,
5,5,8,40,501,8,0,,,,
5,5,6,11,134,6,0,,,,
5,5,7,18,215,7,0,,,,
5,5,6,11,134,6,0,,,,
5,5,6,15,146,6,0,,,,
5,5,3,7,62,3,0,,,,
5,5,6,11,126,6,0,,,,
5,5,6,19,198,6,0,,,,
5,5,5,5,52,5,0,,,,
5,5,8,35,482,8,0,,,,
5,5,7,22,255,7,0,,,,
5,5,7,21,264,7,0,,,,
5,5,8,42,491,6,0.25,,,,
5,5,6,18,203,6,0,,,,
5,5,6,17,212,6,0,,,,
5,5,5,9,100,5,0,,,,
5,5,6,12,145,6,0,,,,
5,5,9,1322,15195,7,0.222222222222222,,,,
5,5,5,5,68,5,0,,,,
5,5,6,13,168,6,0,,,,
5,5,7,12,145,8,-0.142857142857143,,,,
5,5,6,11,138,6,0,,,,
5,5,7,66,807,5,0.285714285714286,,,,
5,5,7,20,229,7,0,,,,
5,5,6,9,112,6,0,,,,
5,5,6,11,134,6,0,,,,
5,5,7,35,442,7,0,,,,
5,5,7,31,426,7,0,,,,
5,5,7,17,224,8,-0.142857142857143,,,,
5,5,6,6,71,6,0,,,,
5,5,6,15,182,6,0,,,,
5,5,6,15,194,6,0,,,,
5,5,6,9,96,6,0,,,,
5,5,7,19,238,7,0,,,,
5,5,8,36,437,8,0,,,,
5,5,6,16,205,6,0,,,,
5,5,5,10,127,5,0,,,,
5,5,6,8,101,6,0,,,,
5,5,7,55,614,7,0,,,,
5,5,7,30,387,7,0,,,,
5,5,5,5,68,5,0,,,,
5,5,6,8,105,6,0,,,,
5,5,8,95,862,6,0.25,,,,
5,5,6,6,83,6,0,,,,
5,5,8,37,480,8,0,,,,
5,5,4,4,45,4,0,,,,
5,5,5,10,111,5,0,,,,
5,5,7,21,264,7,0,,,,
5,5,6,12,145,6,0,,,,
5,5,4,7,78,4,0,,,,
5,5,5,5,60,5,0,,,,
5,5,6,15,166,6,0,,,,
5,5,6,17,216,6,0,,,,
5,5,6,11,110,6,0,,,,
5,5,8,38,507,8,0,,,,
5,5,6,6,71,6,0,,,,
5,5,5,12,137,6,-0.2,,,,
5,5,5,5,52,5,0,,,,
5,5,7,27,330,7,0,,,,
5,5,5,5,68,5,0,,,,
5,5,7,19,222,7,0,,,,
5,5,8,318,3707,6,0.25,,,,
5,5,6,16,205,6,0,,,,
5,5,7,171,1650,5,0.285714285714286,,,,
5,5,8,35,462,8,0,,,,
5,5,7,29,304,7,0,,,,
5,5,7,18,231,8,-0.142857142857143,,,,
5,5,7,31,422,7,0,,,,
5,5,7,19,262,7,0,,,,
5,5,8,33,452,8,0,,,,
5,5,6,19,254,6,0,,,,
5,5,7,36,413,7,0,,,,
5,5,8,92,873,8,0,,,,
5,5,7,20,249,7,0,,,,
5,5,6,17,224,6,0,,,,
5,5,6,16,209,6,0,,,,
5,5,7,19,266,7,0,,,,
5,5,8,40,481,10,-0.25,,,,
5,5,7,32,425,7,0,,,,
5,5,6,12,125,6,0,,,,
5,5,5,5,60,5,0,,,,
5,5,8,66,779,8,0,,,,
5,5,5,10,131,5,0,,,,
5,5,5,5,56,5,0,,,,
5,5,7,32,397,7,0,,,,
5,5,6,12,149,6,0,,,,
5,5,8,46,515,8,0,,,,
5,5,6,11,146,6,0,,,,
5,5,6,13,160,6,0,,,,
5,5,5,5,52,5,0,,,,
5,5,6,17,196,6,0,,,,
5,5,6,13,148,6,0,,,,
5,5,6,18,231,6,0,,,,
5,5,8,62,819,8,0,,,,
5,5,6,12,129,6,0,,,,
5,5,5,10,119,5,0,,,,
5,5,5,5,64,5,0,,,,
5,5,7,30,403,7,0,,,,
5,5,6,11,122,6,0,,,,
5,5,7,42,499,7,0,,,,
5,5,8,48,529,8,0,,,,
5,5,6,12,149,6,0,,,,
5,5,7,19,234,7,0,,,,
5,5,4,4,49,4,0,,,,
5,5,7,20,229,7,0,,,,
5,5,7,23,302,7,0,,,,
5,5,4,4,41,4,0,,,,
5,5,6,6,75,6,0,,,,
5,5,6,9,104,6,0,,,,
5,5,7,19,242,7,0,,,,
5,5,8,3749,32064,4,0.5,,,,
5,5,8,64,853,8,0,,,,
5,5,6,19,242,6,0,,,,
5,5,7,26,323,7,0,,,,
5,5,7,40,513,7,0,,,,
5,5,7,18,227,7,0,,,,
5,5,7,40,497,7,0,,,,
5,5,8,65,760,8,0,,,,
5,5,6,13,136,6,0,,,,
5,5,6,15,202,6,0,,,,
5,5,6,15,186,6,0,,,,
5,5,7,33,388,7,0,,,,
5,5,7,36,457,7,0,,,,
5,5,6,16,193,6,0,,,,
5,5,6,12,149,6,0,,,,
5,5,7,34,423,7,0,,,,
5,5,6,15,158,6,0,,,,
5,5,5,5,56,5,0,,,,
5,5,6,11,146,6,0,,,,
5,5,4,4,49,4,0,,,,
5,5,4,4,53,4,0,,,,
5,5,4,4,53,4,0,,,,
5,5,7,20,257,7,0,,,,
5,5,7,33,420,7,0,,,,
5,5,7,18,247,7,0,,,,
5,5,6,9,104,6,0,,,,
5,5,6,6,75,6,0,,,,
5,5,5,11,126,5,0,,,,
5,5,8,276,3209,6,0.25,,,,
5,5,7,13,168,7,0,,,,
5,5,7,26,347,7,0,,,,
5,5,7,32,433,7,0,,,,
5,5,6,16,209,6,0,,,,
5,5,7,20,245,7,0,,,,
5,5,5,5,68,5,0,,,,
5,5,6,9,112,6,0,,,,
5,5,4,4,49,4,0,,,,
5,5,6,6,71,6,0,,,,
5,5,5,5,48,5,0,,,,
5,5,7,33,420,7,0,,,,
5,5,6,8,101,6,0,,,,
5,5,6,16,209,6,0,,,,
5,5,7,36,417,7,0,,,,
5,5,3,3,30,3,0,,,,
5,5,5,5,60,5,0,,,,
5,5,8,61,816,7,0.125,,,,
5,5,7,23,262,7,0,,,,
5,5,8,42,491,9,-0.125,,,,
5,5,7,31,398,7,0,,,,
5,5,6,9,112,6,0,,,,
5,5,7,32,417,7,0,,,,
5,5,6,16,209,6,0,,,,
5,5,8,36,461,8,0,,,,
5,5,6,18,207,6,0,,,,
5,5,3,3,34,3,,,,,
5,5,7,33,464,7,,,,,
5,5,6,13,160,6,,,,,
5,5,4,4,49,4,,,,,
5,5,7,26,343,7,,,,,
5,5,5,5,68,5,,,,,
5,5,7,20,265,7,,,,,
5,5,7,33,444,7,,,,,
5,5,4,4,53,4,,,,,
5,5,7,17,244,8,,,,,
5,5,8,37,500,8,,,,,
5,5,9,67,802,12,,,,,
5,5,7,40,521,7,,,,,
5,5,6,13,168,6,,,,,
5,5,5,10,131,5,,,,,
5,5,7,35,422,7,,,,,
5,5,6,6,75,6,,,,,
5,5,6,11,130,7,,,,,
5,5,6,11,134,6,,,,,
5,5,5,5,48,5,,,,,
5,5,7,18,255,7,,,,,
5,5,5,5,56,5,,,,,
5,5,8,35,470,9,,,,,
5,5,5,15,178,5,,,,,
5,5,6,16,209,6,,,,,
5,5,6,6,83,6,,,,,
5,5,5,5,64,5,,,,,
5,5,8,377,4056,6,,,,,
5,5,8,59,778,8,,,,,
5,5,6,15,202,6,,,,,
5,5,6,14,159,6,,,,,
5,5,6,11,110,6,,,,,
5,5,7,33,440,7,,,,,
5,5,6,8,101,6,,,,,
5,5,7,13,164,7,,,,,
5,5,6,6,71,6,,,,,
5,5,5,5,52,5,,,,,
5,5,6,11,146,6,,,,,
5,5,5,5,56,5,,,,,
5,5,8,37,480,9,,,,,
5,5,5,12,137,5,,,,,
5,5,7,30,379,7,,,,,
5,5,5,5,60,5,,,,,
5,5,7,30,391,7,,,,,
5,5,6,12,141,6,,,,,
5,5,5,5,64,5,,,,,
5,5,7,20,265,7,,,,,
5,5,8,38,471,8,,,,,
5,5,5,11,110,5,,,,,
5,5,6,15,202,6,,,,,
5,5,6,6,83,6,,,,,
5,5,4,4,33,4,,,,,
5,5,6,11,110,6,,,,,
5,5,6,12,125,6,,,,,
5,5,8,316,3589,6,,,,,
5,5,7,19,234,8,,,,,
5,5,7,29,368,7,,,,,
5,5,7,21,256,8,,,,,
5,5,5,5,56,5,,,,,
5,5,6,14,159,7,,,,,
5,5,4,4,41,4,,,,,
5,5,8,13,152,9,,,,,
5,5,6,12,121,6,,,,,
5,5,7,31,390,7,,,,,
5,5,6,11,134,6,,,,,
5,5,7,66,867,5,,,,,
5,5,7,66,811,6,,,,,
5,5,6,19,198,6,,,,,
5,5,6,6,83,6,,,,,
5,5,7,33,412,7,,,,,
5,5,7,29,400,7,,,,,
5,5,5,9,104,5,,,,,
5,5,6,13,168,6,,,,,
5,5,8,36,493,8,,,,,
5,5,6,7,94,6,,,,,
5,5,6,11,146,6,,,,,
5,5,6,15,166,6,,,,,
5,5,8,39,442,8,,,,,
5,5,7,19,250,7,,,,,
5,5,5,13,156,5,,,,,
5,5,7,31,430,7,,,,,
5,5,7,19,234,7,,,,,
5,5,4,4,53,4,,,,,
5,5,8,36,489,8,,,,,
5,5,4,4,49,4,,,,,
5,5,6,17,216,6,,,,,
5,5,5,5,48,5,,,,,
5,5,7,13,168,7,,,,,
5,5,8,63,830,8,,,,,
5,5,8,43,478,6,,,,,
5,5,7,31,398,7,,,,,
5,5,7,25,328,7,,,,,
5,5,7,25,312,7,,,,,
5,5,8,236,3041,6,,,,,
5,5,7,19,258,7,,,,,
5,5,5,10,107,5,,,,,
5,5,6,18,235,6,,,,,
5,5,6,19,230,6,,,,,
5,5,7,141,1428,5,,,,,
5,5,8,36,477,8,,,,,
5,5,8,70,903,8,,,,,
5,5,6,18,227,6,,,,,
5,5,6,11,146,6,,,,,
5,5,5,5,60,5,,,,,
5,5,6,16,209,6,,,,,
5,5,8,43,478,6,,,,,
5,5,6,12,153,6,,,,,
5,5,6,9,104,6,,,,,
5,5,6,8,101,6,,,,,
5,5,6,11,134,6,,,,,
5,5,7,19,242,7,,,,,
5,5,6,6,71,7,,,,,
5,5,6,12,129,6,,,,,
5,5,6,11,102,6,,,,,
5,5,7,22,247,7,,,,,
5,5,7,18,219,9,,,,,
5,5,6,13,164,6,,,,,
5,5,6,14,151,6,,,,,
5,5,5,5,48,5,,,,,
5,5,8,35,434,9,,,,,
5,5,5,9,108,6,,,,,
5,5,6,16,201,6,,,,,
5,5,6,19,234,6,,,,,
5,5,8,60,841,8,,,,,
5,5,7,33,416,8,,,,,
5,5,8,88,997,8,,,,,
5,5,5,10,119,5,,,,,
5,5,7,21,272,7,,,,,
5,5,7,27,346,7,,,,,
5,5,8,20,229,9,,,,,
5,5,8,40,465,8,,,,,
5,5,5,5,48,5,,,,,
5,5,4,4,33,4,,,,,
5,5,6,12,129,6,,,,,
5,5,6,21,256,6,,,,,
5,5,6,11,146,6,,,,,
5,5,6,13,176,6,,,,,
5,5,7,159,1626,5,,,,,
5,5,7,36,433,7,,,,,
5,5,8,38,503,8,,,,,
5,5,7,37,448,7,,,,,
5,5,8,65,868,8,,,,,
5,5,7,18,227,8,,,,,
5,5,7,25,324,7,,,,,
5,5,6,12,129,6,,,,,
5,5,7,43,514,6,,,,,
5,5,8,312,3501,6,,,,,
5,5,7,20,265,7,,,,,
5,5,7,33,416,7,,,,,
5,5,6,20,257,6,,,,,
5,5,6,19,258,6,,,,,
5,5,7,38,475,7,,,,,
5,5,7,39,494,6,,,,,
5,5,6,11,134,6,,,,,
5,5,8,53,704,8,,,,,
5,5,8,88,997,8,,,,,
5,5,6,12,145,6,,,,,
5,5,6,20,257,6,,,,,
5,5,9,143,1682,9,,,,,
5,5,5,10,119,5,,,,,
5,5,7,38,423,7,,,,,
5,5,8,54,715,8,,,,,
5,5,7,34,439,7,,,,,
5,5,7,15,198,7,,,,,
5,5,7,20,269,7,,,,,
5,5,6,13,176,6,,,,,
5,5,5,13,148,5,,,,,
5,5,8,70,871,8,,,,,
5,5,6,7,94,6,,,,,
5,5,7,22,263,7,,,,,
5,5,6,13,152,6,,,,,
5,5,7,26,331,7,,,,,
5,5,6,18,207,6,,,,,
5,5,8,52,701,8,,,,,
5,5,8,70,859,8,,,,,
5,5,4,4,49,4,,,,,
5,5,4,4,41,4,,,,,
5,5,8,34,459,8,,,,,
5,5,8,36,457,8,,,,,
5,5,8,40,485,9,,,,,
5,5,5,10,115,5,,,,,
5,5,8,39,510,8,,,,,
5,5,8,66,867,8,,,,,
5,5,7,23,262,7,,,,,
5,5,6,11,146,6,,,,,
5,5,9,78,1031,9,,,,,
5,5,7,43,502,7,,,,,
5,5,6,17,216,6,,,,,
5,5,5,5,64,5,,,,,
5,5,7,18,227,7,,,,,
5,5,7,33,448,7,,,,,
5,5,7,37,440,7,,,,,
5,5,6,12,145,6,,,,,
5,5,7,19,250,8,,,,,
5,5,6,6,83,6,,,,,
5,5,8,122,1551,8,,,,,
5,5,7,28,345,7,,,,,
5,5,5,12,149,5,,,,,
5,5,6,15,182,6,,,,,
5,5,7,33,460,7,,,,,
5,5,7,33,436,7,,,,,
5,5,8,78,971,7,,,,,
5,5,7,32,437,7,,,,,
5,5,5,5,56,5,,,,,
5,5,6,11,126,6,,,,,
5,5,6,15,186,6,,,,,
5,5,7,25,324,7,,,,,
5,5,7,29,400,7,,,,,
5,5,8,1436,14817,4,,,,,
5,5,6,10,107,6,,,,,
5,5,8,62,795,8,,,,,
5,5,4,4,41,4,,,,,
5,5,5,5,52,5,,,,,
5,5,8,37,504,8,,,,,
5,5,6,18,203,6,,,,,
5,5,6,16,193,6,,,,,
5,5,5,5,64,5,,,,,
5,5,5,5,60,5,,,,,
5,5,8,33,432,8,,,,,
5,5,7,19,262,7,,,,,
5,5,6,14,175,6,,,,,
5,5,6,11,134,6,,,,,
5,5,6,11,146,6,,,,,
5,5,7,20,257,7,,,,,
5,5,8,383,3750,6,,,,,
5,5,6,8,101,6,,,,,
5,5,7,22,255,7,,,,,
5,5,7,18,239,7,,,,,
5,5,7,20,269,7,,,,,
5,5,6,13,108,6,,,,,
5,5,7,21,260,7,,,,,
5,5,8,37,472,8,,,,,
5,5,7,18,239,8,,,,,
5,5,7,20,257,7,,,,,
5,5,7,19,234,7,,,,,
5,5,6,16,177,6,,,,,
5,5,6,11,122,6,,,,,
5,5,7,8,97,7,,,,,
5,5,6,8,101,6,,,,,
5,5,7,17,204,7,,,,,
5,5,7,38,455,7,,,,,
5,5,6,11,126,6,,,,,
5,5,6,15,150,6,,,,,
5,5,4,4,41,4,,,,,
5,5,7,25,264,7,,,,,
5,5,7,19,262,7,,,,,
5,5,7,23,290,8,,,,,
5,5,6,16,193,6,,,,,
5,5,6,15,198,6,,,,,
5,5,6,12,153,6,,,,,
5,5,9,664,7705,7,,,,,
5,5,5,5,52,5,,,,,
5,5,6,17,208,6,,,,,
5,5,8,33,436,8,,,,,
5,5,7,55,614,7,,,,,
5,5,6,11,126,6,,,,,
5,5,7,41,480,6,,,,,
5,5,7,13,164,7,,,,,
5,5,7,31,390,7,,,,,
5,5,9,292,3033,9,,,,,
5,5,5,5,60,5,,,,,
5,5,8,39,502,8,,,,,
5,5,5,5,52,5,,,,,
5,5,6,13,112,6,,,,,
5,5,4,4,41,4,,,,,
5,5,6,10,91,6,,,,,
5,5,6,11,146,6,,,,,
5,5,6,13,136,6,,,,,
5,5,7,29,304,7,,,,,
5,5,6,13,168,6,,,,,
5,5,6,16,193,6,,,,,
5,5,7,43,482,7,,,,,
5,5,5,5,68,5,,,,,
5,5,6,15,158,6,,,,,
5,5,4,4,53,4,,,,,
5,5,6,13,148,6,,,,,
5,5,7,20,253,7,,,,,
5,5,8,78,891,8,,,,,
5,5,6,11,126,6,,,,,
5,5,6,15,146,6,,,,,
5,5,7,16,205,7,,,,,
5,5,8,42,523,8,,,,,
5,5,6,11,138,6,,,,,
5,5,6,18,219,6,,,,,
5,5,5,9,100,5,,,,,
5,5,6,12,153,6,,,,,
5,5,7,34,459,7,,,,,
5,5,5,5,56,5,,,,,
5,5,7,30,387,7,,,,,
5,5,7,65,808,7,,,,,
5,5,7,37,432,7,,,,,
5,5,7,24,297,7,,,,,
5,5,5,5,68,5,,,,,
5,5,8,36,489,8,,,,,
5,5,7,35,438,7,,,,,
5,5,6,15,202,6,,,,,
5,5,4,4,45,4,,,,,
5,5,5,13,148,5,,,,,
5,5,4,4,45,4,,,,,
5,5,7,20,269,7,,,,,
5,5,8,74,851,8,,,,,
5,5,6,15,194,6,,,,,
5,5,6,18,235,6,,,,,
5,5,7,33,420,7,,,,,
5,5,4,4,41,4,,,,,
5,5,6,6,75,6,,,,,
5,5,7,19,242,7,,,,,
5,5,6,6,75,7,,,,,
5,5,6,16,209,6,,,,,
5,5,6,12,153,6,,,,,
5,5,6,11,122,6,,,,,
5,5,5,10,131,5,,,,,
5,5,7,23,250,7,,,,,
5,5,7,15,198,7,,,,,
5,5,7,35,470,7,,,,,
5,5,6,11,118,6,,,,,
5,5,5,17,196,5,,,,,
5,5,6,6,83,6,,,,,
5,5,9,182,1955,6,,,,,
5,5,5,10,119,6,,,,,
5,5,7,16,213,7,,,,,
5,5,8,68,893,9,,,,,
5,5,4,4,41,4,,,,,
5,5,6,12,145,6,,,,,
5,5,4,4,45,4,,,,,
5,5,6,16,217,7,,,,,
5,5,6,34,435,6,,,,,
5,5,8,90,895,8,,,,,
5,5,6,16,209,6,,,,,
5,5,6,13,132,6,,,,,
5,5,5,5,68,5,,,,,
5,5,7,19,246,8,,,,,
5,5,7,21,256,8,,,,,
5,5,6,15,178,6,,,,,
5,5,8,91,890,6,,,,,
5,5,9,124,1637,9,,,,,
5,5,6,11,126,6,,,,,
5,5,7,16,209,7,,,,,
5,5,8,440,4109,6,,,,,
5,5,5,5,64,5,,,,,
5,5,7,31,430,7,,,,,
5,5,7,34,423,7,,,,,
5,5,4,4,49,4,,,,,
5,5,7,25,324,7,,,,,
5,5,7,10,127,7,,,,,
5,5,6,13,136,6,,,,,
5,5,6,15,158,6,,,,,
5,5,7,32,397,7,,,,,
5,5,7,12,145,8,,,,,
5,5,7,22,239,7,,,,,
5,5,6,18,227,6,,,,,
5,5,5,5,68,5,,,,,
5,5,7,29,404,7,,,,,
5,5,7,30,407,7,,,,,
5,5,6,6,71,6,,,,,
5,5,7,16,181,8,,,,,
5,5,7,23,318,7,,,,,
5,5,7,14,171,7,,,,,
5,5,6,16,193,6,,,,,
5,5,6,17,220,6,,,,,
5,5,6,15,194,6,,,,,
5,5,8,68,857,8,,,,,
5,5,7,63,734,7,,,,,
5,5,7,19,258,7,,,,,
5,5,6,16,209,6,,,,,
5,5,7,32,437,7,,,,,
5,5,7,36,473,7,,,,,
5,5,8,65,848,8,,,,,
5,5,6,45,488,4,,,,,
5,5,7,38,491,7,,,,,
5,5,5,13,156,5,,,,,
5,5,6,11,146,6,,,,,
5,5,7,21,272,7,,,,,
5,5,6,16,201,6,,,,,
5,5,7,23,326,7,,,,,
5,5,6,8,105,6,,,,,
5,5,6,12,129,6,,,,,
5,5,6,6,79,7,,,,,
5,5,7,20,245,7,,,,,
5,5,7,14,171,7,,,,,
5,5,7,19,242,7,,,,,
5,5,8,77,884,8,,,,,
5,5,7,32,433,7,,,,,
5,5,6,6,75,6,,,,,
5,5,5,5,64,5,,,,,
5,5,6,30,407,6,,,,,
5,5,7,31,378,7,,,,,
5,5,6,15,202,6,,,,,
5,5,6,13,176,6,,,,,
5,5,7,27,362,8,,,,,
5,5,6,18,207,6,,,,,
5,5,8,38,507,8,,,,,
5,5,5,5,44,5,,,,,
5,5,5,5,64,5,,,,,
5,5,5,5,64,5,,,,,
5,5,4,4,41,4,,,,,
5,5,7,28,313,8,,,,,
5,5,6,18,207,6,,,,,
5,5,7,17,224,7,,,,,
5,5,5,9,108,5,,,,,
5,5,7,32,437,7,,,,,
5,5,6,15,198,6,,,,,
5,5,5,17,196,5,,,,,
5,5,5,9,108,5,,,,,
5,5,9,70,895,9,,,,,
5,5,7,14,171,7,,,,,
5,5,6,8,101,6,,,,,
5,5,7,177,2008,5,,,,,
5,5,6,11,130,6,,,,,
5,5,7,45,480,7,,,,,
5,5,6,13,168,6,,,,,
5,5,6,15,182,6,,,,,
5,5,8,42,503,8,,,,,
5,5,6,11,110,6,,,,,
5,5,8,40,509,8,,,,,
5,5,6,15,194,6,,,,,
5,5,6,14,151,6,,,,,
5,5,6,11,146,6,,,,,
5,5,8,77,960,7,,,,,
5,5,8,41,508,8,,,,,
5,5,7,21,260,7,,,,,
5,5,5,13,148,5,,,,,
5,5,6,11,126,6,,,,,
5,5,7,32,421,7,,,,,
5,5,6,8,105,6,,,,,
5,5,6,17,196,6,,,,,
5,5,6,15,190,6,,,,,
5,5,6,16,209,6,,,,,
5,5,7,150,1699,5,,,,,
5,5,7,33,448,7,,,,,
5,5,6,37,432,6,,,,,
5,5,4,4,53,4,,,,,
5,5,6,6,75,7,,,,,
5,5,6,11,130,6,,,,,
5,5,5,10,119,5,,,,,
5,5,8,38,511,9,,,,,
5,5,7,38,467,7,,,,,
5,5,7,17,212,7,,,,,
5,5,6,10,119,6,,,,,
5,5,6,20,265,6,,,,,
5,5,6,8,101,6,,,,,
5,5,6,12,145,6,,,,,
5,5,5,10,127,5,,,,,
5,5,7,35,446,7,,,,,
5,5,6,11,110,6,,,,,
5,5,7,40,485,7,,,,,
5,5,7,37,472,7,,,,,
5,5,5,5,60,5,,,,,
5,5,7,36,453,7,,,,,
5,5,5,5,60,5,,,,,
5,5,7,20,261,8,,,,,
5,5,7,31,402,8,,,,,
5,5,6,16,205,6,,,,,
5,5,7,48,565,7,,,,,
5,5,7,15,198,7,,,,,
5,5,7,20,257,7,,,,,
5,5,7,20,237,7,,,,,
5,5,7,32,421,7,,,,,
5,5,4,4,45,4,,,,,
5,5,7,42,491,7,,,,,
5,5,7,17,204,7,,,,,
5,5,7,35,458,7,,,,,
5,5,7,34,407,7,,,,,
5,5,8,35,454,8,,,,,
5,5,6,13,152,6,,,,,
5,5,7,33,436,7,,,,,
5,5,7,17,212,7,,,,,
5,5,7,21,260,7,,,,,
5,5,6,15,194,6,,,,,
5,5,8,49,700,8,,,,,
5,5,5,9,108,5,,,,,
5,5,5,17,196,5,,,,,
5,5,8,43,502,8,,,,,
5,5,6,30,383,6,,,,,
5,5,5,10,115,5,,,,,
5,5,6,6,83,6,,,,,
5,5,8,40,509,8,,,,,
5,5,6,11,146,6,,,,,
5,5,4,4,45,4,,,,,
5,5,6,11,134,6,,,,,
5,5,5,5,64,5,,,,,
5,5,6,11,138,6,,,,,
5,5,6,11,134,6,,,,,
5,5,6,6,79,7,,,,,
5,5,7,203,2294,5,,,,,
5,5,7,339,3210,5,,,,,
5,5,6,15,198,6,,,,,
5,5,8,39,486,8,,,,,
5,5,7,33,448,7,,,,,
5,5,4,4,49,4,,,,,
5,5,5,5,56,5,,,,,
5,5,7,38,459,6,,,,,
5,5,7,36,469,7,,,,,
5,5,7,15,198,8,,,,,
5,5,5,11,110,5,,,,,
5,5,7,34,423,7,,,,,
5,5,7,66,799,5,,,,,
5,5,6,12,153,6,,,,,
5,5,6,9,112,6,,,,,
5,5,6,15,170,6,,,,,
5,5,7,312,2981,5,,,,,
5,5,8,211,2082,8,,,,,
5,5,7,17,212,7,,,,,
5,5,7,61,724,6,,,,,
5,5,6,7,94,6,,,,,
5,5,6,11,110,6,,,,,
5,5,5,9,108,5,,,,,
5,5,6,15,126,6,,,,,
5,5,6,16,193,6,,,,,
5,5,9,2458,24259,5,,,,,
5,5,8,39,494,9,,,,,
5,5,7,20,245,7,,,,,
5,5,6,9,112,6,,,,,
5,5,7,34,427,7,,,,,
5,5,8,36,469,8,,,,,
5,5,7,38,451,7,,,,,
5,5,6,15,158,6,,,,,
5,5,6,16,193,6,,,,,
5,5,4,4,49,4,,,,,
5,5,6,9,104,6,,,,,
5,5,7,15,198,8,,,,,
5,5,6,17,212,6,,,,,
5,5,7,151,1698,5,,,,,
5,5,6,6,71,6,,,,,
5,5,7,19,242,7,,,,,
5,5,7,18,231,7,,,,,
5,5,6,16,177,6,,,,,
5,5,6,13,160,6,,,,,
5,5,5,5,64,5,,,,,
5,5,7,17,220,8,,,,,
5,5,7,38,447,7,,,,,
5,5,7,24,257,7,,,,,
5,5,5,5,56,5,,,,,
5,5,8,35,474,8,,,,,
5,5,7,23,262,7,,,,,
5,5,7,28,337,7,,,,,
5,5,6,21,256,6,,,,,
5,5,7,20,257,7,,,,,
5,5,9,78,1035,9,,,,,
5,5,5,5,44,5,,,,,
5,5,8,37,476,8,,,,,
5,5,4,4,49,4,,,,,
5,5,7,19,258,7,,,,,
5,5,6,17,224,6,,,,,
5,5,6,19,198,6,,,,,
5,5,7,22,239,7,,,,,
5,5,7,31,394,7,,,,,
5,5,8,45,484,6,,,,,
5,5,6,11,142,6,,,,,
5,5,8,36,461,8,,,,,
5,5,5,5,68,5,,,,,
5,5,8,20,265,8,,,,,
5,5,7,36,477,7,,,,,
5,5,8,75,850,8,,,,,
5,5,6,15,202,6,,,,,
