Stacks,Blocks,Depth,Steps,QueueLen,H,relErr,Avg Depth,Avg Steps,Avg QL,Avg relErr
3,4,6,58,209,4,0.333333333333333,,,,
3,4,6,44,159,4,0.333333333333333,,,,
3,4,6,43,140,4,0.333333333333333,,,,
3,4,7,238,783,3,0.571428571428571,,,,
3,4,9,1139,3816,4,0.555555555555556,,,,
3,4,6,32,115,4,0.333333333333333,,,,
3,4,6,28,99,4,0.333333333333333,,,,
3,4,5,19,66,3,0.4,,,,
3,4,6,34,117,4,0.333333333333333,,,,
3,4,6,30,105,4,0.333333333333333,,,,
3,4,5,35,116,3,0.4,,,,
3,4,6,32,109,4,0.333333333333333,,,,
3,4,4,4,15,4,0,,,,
3,4,5,12,45,4,0.2,,,,
3,4,4,10,39,3,0.25,,,,
3,4,2,2,9,2,0,,,,
3,4,4,10,35,3,0.25,,,,
3,4,5,35,116,3,0.4,,,,
3,4,6,28,99,4,0.333333333333333,,,,
3,4,4,10,35,3,0.25,,,,
3,4,6,56,203,4,0.333333333333333,,,,
3,4,5,12,45,4,0.2,,,,
3,4,8,706,2319,4,0.5,,,,
3,4,5,24,85,3,0.4,,,,
3,4,7,205,712,4,0.428571428571429,,,,
3,4,7,184,625,4,0.428571428571429,,,,
3,4,6,47,166,4,0.333333333333333,,,,
3,4,6,29,100,4,0.333333333333333,,,,
3,4,8,550,1843,4,0.5,,,,
3,4,7,140,487,4,0.428571428571429,,,,
3,4,5,10,31,4,0.2,,,,
3,4,7,138,463,4,0.428571428571429,,,,
3,4,2,2,9,2,0,,,,
3,4,6,32,115,4,0.333333333333333,,,,
3,4,7,184,611,4,0.428571428571429,,,,
3,4,7,134,469,4,0.428571428571429,,,,
3,4,7,245,826,4,0.428571428571429,,,,
3,4,5,42,151,3,0.4,,,,
3,4,2,2,9,2,0,,,,
3,4,6,119,368,2,0.666666666666667,,,,
3,4,7,69,248,4,0.428571428571429,,,,
3,4,6,24,81,4,0.333333333333333,,,,
3,4,3,3,12,3,0,,,,
3,4,8,465,1562,4,0.5,,,,
3,4,7,413,1308,3,0.571428571428571,,,,
3,4,2,2,9,2,0,,,,
3,4,4,4,17,4,0,,,,
3,4,7,118,393,4,0.428571428571429,,,,
3,4,6,36,113,4,0.333333333333333,,,,
3,4,8,740,2485,4,0.5,,,,
3,4,7,205,712,4,0.428571428571429,,,,
3,4,7,70,237,4,0.428571428571429,,,,
3,4,8,1185,3756,3,0.625,,,,
3,4,7,115,402,4,0.428571428571429,,,,
3,4,6,36,113,4,0.333333333333333,,,,
3,4,8,442,1421,3,0.625,,,,
3,4,5,12,45,4,0.2,,,,
3,4,5,12,41,4,0.2,,,,
3,4,6,67,230,4,0.333333333333333,,,,
3,4,8,485,1568,4,0.5,,,,
3,4,6,46,163,4,0.333333333333333,,,,
3,4,7,56,201,4,0.428571428571429,,,,
3,4,8,844,2945,4,0.5,,,,
3,4,5,24,91,3,0.4,,,,
3,4,7,138,463,4,0.428571428571429,,,,
3,4,6,64,197,4,0.333333333333333,,,,
3,4,7,478,1527,3,0.571428571428571,,,,
3,4,5,14,49,4,0.2,,,,
3,4,4,4,11,4,0,,,,
3,4,7,129,422,4,0.428571428571429,,,,
3,4,3,3,10,3,0,,,,
3,4,7,269,934,4,0.428571428571429,,,,
3,4,4,10,39,3,0.25,,,,
3,4,7,112,377,4,0.428571428571429,,,,
3,4,5,9,32,4,0.2,,,,
3,4,7,205,712,4,0.428571428571429,,,,
3,4,6,14,43,4,0.333333333333333,,,,
3,4,7,305,1020,4,0.428571428571429,,,,
3,4,5,16,61,4,0.2,,,,
3,4,8,844,2945,4,0.5,,,,
3,4,8,576,1891,4,0.5,,,,
3,4,8,266,907,4,0.5,,,,
3,4,6,61,214,4,0.333333333333333,,,,
3,4,7,140,481,4,0.428571428571429,,,,
3,4,4,10,39,3,0.25,,,,
3,4,8,527,1766,4,0.5,,,,
3,4,7,227,760,4,0.428571428571429,,,,
3,4,5,14,53,4,0.2,,,,
3,4,2,2,7,2,0,,,,
3,4,8,855,2708,4,0.5,,,,
3,4,7,116,395,4,0.428571428571429,,,,
3,4,6,38,133,4,0.333333333333333,,,,
3,4,8,442,1421,3,0.625,,,,
3,4,6,30,105,4,0.333333333333333,,,,
3,4,7,136,483,4,0.428571428571429,,,,
3,4,5,11,40,4,0.2,,,,
3,4,7,184,611,4,0.428571428571429,,,,
3,4,8,1065,3348,3,0.625,,,,
3,4,7,154,505,4,0.428571428571429,,,,
3,4,3,3,14,3,0,,,,
3,4,7,75,254,4,0.428571428571429,,,,
3,4,4,4,17,4,0,,,,
3,4,4,10,35,3,0.25,,,,
3,4,8,277,952,4,0.5,,,,
3,4,4,4,17,4,0,,,,
3,4,5,27,86,3,0.4,,,,
3,4,8,739,2482,4,0.5,,,,
3,4,7,65,230,4,0.428571428571429,,,,
3,4,5,12,43,4,0.2,,,,
3,4,7,125,426,4,0.428571428571429,,,,
3,4,6,37,126,4,0.333333333333333,,,,
3,4,8,576,1891,4,0.5,,,,
3,4,7,47,160,4,0.428571428571429,,,,
3,4,5,27,104,3,0.4,,,,
3,4,4,8,29,3,0.25,,,,
3,4,5,9,34,4,0.2,,,,
3,4,5,9,34,4,0.2,,,,
3,4,4,5,20,3,0.25,,,,
3,4,6,32,107,4,0.333333333333333,,,,
3,4,7,120,417,4,0.428571428571429,,,,
3,4,6,56,207,4,0.333333333333333,,,,
3,4,4,10,35,3,0.25,,,,
3,4,5,10,37,4,0.2,,,,
3,4,5,11,42,4,0.2,,,,
3,4,5,27,86,3,0.4,,,,
3,4,5,10,31,4,0.2,,,,
3,4,8,609,1904,3,0.625,,,,
3,4,6,34,119,4,0.333333333333333,,,,
3,4,6,49,166,4,0.333333333333333,,,,
3,4,5,9,34,4,0.2,,,,
3,4,7,116,395,4,0.428571428571429,,,,
3,4,6,33,112,4,0.333333333333333,,,,
3,4,7,238,783,3,0.571428571428571,,,,
3,4,7,70,237,4,0.428571428571429,,,,
3,4,8,595,2022,4,0.5,,,,
3,4,7,121,398,4,0.428571428571429,,,,
3,4,7,125,426,4,0.428571428571429,,,,
3,4,8,805,2644,3,0.625,,,,
3,4,7,126,421,4,0.428571428571429,,,,
3,4,7,69,248,4,0.428571428571429,,,,
3,4,7,70,237,4,0.428571428571429,,,,
3,4,4,4,17,4,0,,,,
3,4,6,57,206,4,0.333333333333333,,,,
3,4,4,4,13,4,0,,,,
3,4,8,805,2644,3,0.625,,,,
3,4,6,67,232,4,0.333333333333333,,,,
3,4,6,30,105,4,0.333333333333333,,,,
3,4,6,34,119,4,0.333333333333333,,,,
3,4,6,56,203,4,0.333333333333333,,,,
3,4,5,16,57,4,0.2,,,,
3,4,8,474,1601,4,0.5,,,,
3,4,3,6,19,2,0.333333333333333,,,,
3,4,8,595,2022,4,0.5,,,,
3,4,7,155,544,4,0.428571428571429,,,,
3,4,7,136,455,4,0.428571428571429,,,,
3,4,8,901,3066,4,0.5,,,,
3,4,6,46,153,4,0.333333333333333,,,,
3,4,6,36,123,4,0.333333333333333,,,,
3,4,8,576,1891,4,0.5,,,,
3,4,6,43,146,4,0.333333333333333,,,,
3,4,6,47,166,4,0.333333333333333,,,,
3,4,6,65,238,4,0.333333333333333,,,,
3,4,8,576,1891,4,0.5,,,,
3,4,7,126,429,4,0.428571428571429,,,,
3,4,3,3,12,3,0,,,,
3,4,4,10,35,3,0.25,,,,
3,4,3,3,14,3,0,,,,
3,4,6,65,238,4,0.333333333333333,,,,
3,4,6,36,113,4,0.333333333333333,,,,
3,4,4,8,31,3,0.25,,,,
3,4,7,59,214,4,0.428571428571429,,,,
3,4,6,67,230,4,0.333333333333333,,,,
3,4,7,205,712,4,0.428571428571429,,,,
3,4,5,9,32,4,0.2,,,,
3,4,6,74,235,2,0.666666666666667,,,,
3,4,5,12,45,4,0.2,,,,
3,4,7,65,230,4,0.428571428571429,,,,
3,4,4,8,29,3,0.25,,,,
3,4,2,2,9,2,0,,,,
3,4,7,140,481,4,0.428571428571429,,,,
3,4,5,24,79,3,0.4,,,,
3,4,5,42,151,3,0.4,,,,
3,4,7,64,221,4,0.428571428571429,,,,
3,4,4,5,20,3,0.25,,,,
3,4,4,4,13,4,0,,,,
3,4,5,12,45,4,0.2,,,,
3,4,3,6,19,2,0.333333333333333,,,,
3,4,6,47,166,4,0.333333333333333,,,,
3,4,6,56,207,4,0.333333333333333,,,,
3,4,6,19,62,4,0.333333333333333,,,,
3,4,7,184,611,4,0.428571428571429,,,,
3,4,6,29,98,4,0.333333333333333,,,,
3,4,6,29,104,4,0.333333333333333,,,,
3,4,5,19,66,3,0.4,,,,
3,4,7,149,470,3,0.571428571428571,,,,
3,4,6,43,146,4,0.333333333333333,,,,
3,4,6,28,99,4,0.333333333333333,,,,
3,4,5,12,45,4,0.2,,,,
3,4,6,56,207,4,0.333333333333333,,,,
3,4,7,130,435,4,0.428571428571429,,,,
3,4,3,6,19,2,0.333333333333333,,,,
3,4,5,12,45,4,0.2,,,,
3,4,8,595,2022,4,0.5,,,,
3,4,7,71,228,4,0.428571428571429,,,,
3,4,5,11,36,4,0.2,,,,
3,4,3,3,14,3,0,,,,
3,4,6,33,114,4,0.333333333333333,,,,
3,4,6,47,166,4,0.333333333333333,,,,
3,4,1,1,4,1,0,,,,
3,4,7,125,426,4,0.428571428571429,,,,
3,4,6,31,100,4,0.333333333333333,,,,
3,4,7,238,783,3,0.571428571428571,,,,
3,4,8,465,1562,4,0.5,,,,
3,4,4,10,35,3,0.25,,,,
3,4,5,12,41,4,0.2,,,,
3,4,7,154,505,4,0.428571428571429,,,,
3,4,7,305,1020,4,0.428571428571429,,,,
3,4,7,115,402,4,0.428571428571429,,,,
3,4,6,56,207,4,0.333333333333333,,,,
3,4,7,47,160,4,0.428571428571429,,,,
3,4,7,91,258,3,0.571428571428571,,,,
3,4,6,62,229,4,0.333333333333333,,,,
3,4,4,4,17,4,0,,,,
3,4,7,120,417,4,0.428571428571429,,,,
3,4,8,805,2644,3,0.625,,,,
3,4,6,63,230,4,0.333333333333333,,,,
3,4,7,238,791,3,0.571428571428571,,,,
3,4,4,4,17,4,0,,,,
3,4,5,11,40,4,0.2,,,,
3,4,8,433,1460,4,0.5,,,,
3,4,7,112,395,4,0.428571428571429,,,,
3,4,6,46,163,4,0.333333333333333,,,,
3,4,6,47,166,4,0.333333333333333,,,,
3,4,5,12,45,4,0.2,,,,
3,4,5,14,53,4,0.2,,,,
3,4,7,136,455,4,0.428571428571429,,,,
3,4,7,245,826,4,0.428571428571429,,,,
3,4,8,523,1816,4,0.5,,,,
3,4,3,3,14,3,0,,,,
3,4,5,42,151,3,0.4,,,,
3,4,5,19,66,3,0.4,,,,
3,4,3,3,12,3,0,,,,
3,4,8,805,2644,3,0.625,,,,
3,4,7,149,470,3,0.571428571428571,,,,
3,4,3,3,14,3,0,,,,
3,4,2,2,9,2,0,,,,
3,4,4,10,35,3,0.25,,,,
3,4,5,12,41,4,0.2,,,,
3,4,3,3,10,3,0,,,,
3,4,6,38,133,4,0.333333333333333,,,,
3,4,8,909,2946,4,0.5,,,,
3,4,7,120,417,4,0.428571428571429,,,,
3,4,7,154,505,4,0.428571428571429,,,,
3,4,7,135,392,3,0.571428571428571,,,,
3,4,8,595,2022,4,0.5,,,,
3,4,5,14,53,4,0.2,,,,
3,4,6,43,146,4,0.333333333333333,,,,
3,4,5,16,61,4,0.2,,,,
3,4,8,550,1843,4,0.5,,,,
3,4,8,474,1601,4,0.5,,,,
3,4,5,11,42,4,0.2,,,,
3,4,8,260,921,4,0.5,,,,
3,4,8,523,1816,4,0.5,,,,
3,4,7,129,422,4,0.428571428571429,,,,
3,4,4,10,39,3,0.25,,,,
3,4,6,32,107,4,0.333333333333333,,,,
3,4,7,127,438,4,0.428571428571429,,,,
3,4,3,3,14,3,0,,,,
3,4,7,149,470,3,0.571428571428571,,,,
3,4,5,20,67,3,0.4,,,,
3,4,6,43,140,4,0.333333333333333,,,,
3,4,4,4,17,4,0,,,,
3,4,8,576,1891,4,0.5,,,,
3,4,7,69,248,4,0.428571428571429,,,,
3,4,3,6,19,2,0.333333333333333,,,,
3,4,7,238,791,3,0.571428571428571,,,,
3,4,6,56,203,4,0.333333333333333,,,,
3,4,7,71,228,4,0.428571428571429,,,,
3,4,8,901,3066,4,0.5,,,,
3,4,5,35,116,3,0.4,,,,
3,4,8,805,2644,3,0.625,,,,
3,4,5,9,34,4,0.2,,,,
3,4,7,137,454,4,0.428571428571429,,,,
3,4,3,3,14,3,0,,,,
3,4,2,2,9,2,0,,,,
3,4,3,3,12,3,0,,,,
3,4,4,10,39,3,0.25,,,,
3,4,6,45,152,4,0.333333333333333,,,,
3,4,5,27,86,3,0.4,,,,
3,4,7,238,783,3,0.571428571428571,,,,
3,4,4,10,35,3,0.25,,,,
3,4,5,12,41,4,0.2,,,,
3,4,5,34,121,3,0.4,,,,
3,4,6,49,166,4,0.333333333333333,,,,
3,4,7,238,791,3,0.571428571428571,,,,
3,4,5,12,43,4,0.2,,,,
3,4,4,8,29,3,0.25,,,,
3,4,6,62,229,4,0.333333333333333,,,,
3,4,5,12,45,4,0.2,,,,
3,4,7,205,712,4,0.428571428571429,,,,
3,4,8,542,1851,4,0.5,,,,
3,4,6,34,115,4,0.333333333333333,,,,
3,4,8,901,3066,4,0.5,,,,
3,4,3,3,12,3,0,,,,
3,4,5,12,45,4,0.2,,,,
3,4,4,4,17,4,0,,,,
3,4,5,11,42,4,0.2,,,,
3,4,8,840,2701,3,0.625,,,,
3,4,5,16,57,4,0.2,,,,
3,4,6,47,158,4,0.333333333333333,,,,
3,4,7,75,254,4,0.428571428571429,,,,
3,4,8,595,2022,4,0.5,,,,
3,4,5,14,53,4,0.2,,,,
3,4,6,21,70,4,0.333333333333333,,,,
3,4,7,155,544,4,0.428571428571429,,,,
3,4,7,413,1308,3,0.571428571428571,,,,
3,4,7,70,237,4,0.428571428571429,,,,
3,4,7,65,230,4,0.428571428571429,,,,
3,4,5,20,67,3,0.4,,,,
3,4,2,2,9,2,0,,,,
3,4,6,34,115,4,0.333333333333333,,,,
3,4,7,205,712,4,0.428571428571429,,,,
3,4,6,32,115,4,0.333333333333333,,,,
3,4,7,125,426,4,0.428571428571429,,,,
3,4,7,75,254,4,0.428571428571429,,,,
3,4,5,12,41,4,0.2,,,,
3,4,6,29,98,4,0.333333333333333,,,,
3,4,5,12,45,4,0.2,,,,
3,4,2,2,7,2,0,,,,
3,4,4,4,17,4,0,,,,
3,4,7,305,1020,4,0.428571428571429,,,,
3,4,8,844,2945,4,0.5,,,,
3,4,7,120,411,4,0.428571428571429,,,,
3,4,6,64,197,4,0.333333333333333,,,,
3,4,7,269,934,4,0.428571428571429,,,,
3,4,3,6,19,2,0.333333333333333,,,,
3,4,5,24,85,3,0.4,,,,
3,4,6,34,119,4,0.333333333333333,,,,
3,4,5,12,41,4,0.2,,,,
3,4,6,58,209,4,0.333333333333333,,,,
3,4,4,7,26,3,0.25,,,,
3,4,6,24,81,4,0.333333333333333,,,,
3,4,6,43,124,4,0.333333333333333,,,,
3,4,6,34,119,4,0.333333333333333,,,,
3,4,8,1185,3756,3,0.625,,,,
3,4,7,227,760,4,0.428571428571429,,,,
3,4,6,40,139,4,0.333333333333333,,,,
3,4,5,8,27,4,0.2,,,,
3,4,5,9,32,4,0.2,,,,
3,4,5,12,45,4,0.2,,,,
3,4,7,149,470,3,0.571428571428571,,,,
3,4,7,127,438,4,0.428571428571429,,,,
3,4,4,4,17,4,0,,,,
3,4,7,189,630,4,0.428571428571429,,,,
3,4,8,909,2946,4,0.5,,,,
3,4,8,595,2022,4,0.5,,,,
3,4,6,64,197,4,0.333333333333333,,,,
3,4,4,10,39,3,0.25,,,,
3,4,6,57,206,4,0.333333333333333,,,,
3,4,6,56,203,4,0.333333333333333,,,,
3,4,8,550,1843,4,0.5,,,,
3,4,5,10,31,4,0.2,,,,
3,4,3,4,15,2,0.333333333333333,,,,
3,4,6,36,125,4,0.333333333333333,,,,
3,4,6,56,203,4,0.333333333333333,,,,
3,4,7,112,395,4,0.428571428571429,,,,
3,4,6,34,115,4,0.333333333333333,,,,
3,4,7,227,760,4,0.428571428571429,,,,
3,4,8,542,1851,4,0.5,,,,
3,4,2,2,9,2,0,,,,
3,4,7,134,469,4,0.428571428571429,,,,
3,4,5,11,40,4,0.2,,,,
3,4,5,24,91,3,0.4,,,,
3,4,4,4,17,4,0,,,,
3,4,5,19,66,3,0.4,,,,
3,4,6,47,166,4,0.333333333333333,,,,
3,4,7,123,400,4,0.428571428571429,,,,
3,4,4,10,39,3,0.25,,,,
3,4,4,8,31,3,0.25,,,,
3,4,7,138,463,4,0.428571428571429,,,,
3,4,7,413,1308,3,0.571428571428571,,,,
3,4,6,49,166,4,0.333333333333333,,,,
3,4,5,12,41,4,0.2,,,,
3,4,5,12,45,4,0.2,,,,
3,4,6,28,99,4,0.333333333333333,,,,
3,4,8,909,2946,4,0.5,,,,
3,4,8,840,2701,3,0.625,,,,
3,4,7,124,407,4,0.428571428571429,,,,
3,4,7,238,783,3,0.571428571428571,,,,
3,4,5,24,85,3,0.4,,,,
3,4,6,47,158,4,0.333333333333333,,,,
3,4,7,184,611,4,0.428571428571429,,,,
3,4,9,2066,6967,4,0.555555555555556,,,,
3,4,7,413,1308,3,0.571428571428571,,,,
3,4,4,10,39,3,0.25,,,,
3,4,7,127,438,4,0.428571428571429,,,,
3,4,3,3,12,3,0,,,,
3,4,5,34,121,3,0.4,,,,
3,4,8,609,1904,3,0.625,,,,
3,4,3,3,14,3,0,,,,
3,4,2,2,7,2,0,,,,
3,4,5,9,32,4,0.2,,,,
3,4,6,67,232,4,0.333333333333333,,,,
3,4,3,3,14,3,0,,,,
3,4,4,4,15,4,0,,,,
3,4,8,563,1824,3,0.625,,,,
3,4,7,413,1308,3,0.571428571428571,,,,
3,4,5,16,61,4,0.2,,,,
3,4,5,21,70,3,0.4,,,,
3,4,8,909,2946,4,0.5,,,,
3,4,7,124,407,4,0.428571428571429,,,,
3,4,5,11,42,4,0.2,,,,
3,4,5,12,41,4,0.2,,,,
3,4,3,3,12,3,0,,,,
3,4,1,1,4,1,0,,,,
3,4,1,1,4,1,0,,,,
3,4,7,149,476,3,0.571428571428571,,,,
3,4,6,57,206,4,0.333333333333333,,,,
3,4,7,478,1527,3,0.571428571428571,,,,
3,4,8,527,1766,4,0.5,,,,
3,4,9,1139,3816,4,0.555555555555556,,,,
3,4,6,37,126,4,0.333333333333333,,,,
3,4,4,10,35,3,0.25,,,,
3,4,8,739,2482,4,0.5,,,,
3,4,6,33,112,4,0.333333333333333,,,,
3,4,8,609,1904,3,0.625,,,,
3,4,8,844,2945,4,0.5,,,,
3,4,6,57,206,4,0.333333333333333,,,,
3,4,8,739,2482,4,0.5,,,,
3,4,6,58,209,4,0.333333333333333,,,,
3,4,5,12,41,4,0.2,,,,
3,4,6,34,119,4,0.333333333333333,,,,
3,4,7,136,455,4,0.428571428571429,,,,
3,4,5,12,45,4,0.2,,,,
3,4,3,3,12,3,0,,,,
3,4,5,16,61,4,0.2,,,,
3,4,6,47,164,4,0.333333333333333,,,,
3,4,6,47,166,4,0.333333333333333,,,,
3,4,4,10,35,3,0.25,,,,
3,4,3,3,12,3,0,,,,
3,4,3,3,14,3,0,,,,
3,4,3,4,15,2,0.333333333333333,,,,
3,4,4,4,17,4,0,,,,
3,4,4,4,13,4,0,,,,
3,4,7,238,783,3,0.571428571428571,,,,
3,4,8,846,2709,3,0.625,,,,
3,4,5,11,42,4,0.2,,,,
3,4,8,527,1766,4,0.5,,,,
3,4,5,14,53,4,0.2,,,,
3,4,7,136,483,4,0.428571428571429,,,,
3,4,3,3,14,3,0,,,,
3,4,8,527,1766,4,0.5,,,,
3,4,8,171,478,2,0.75,,,,
3,4,5,42,151,3,0.4,,,,
3,4,6,39,132,4,0.333333333333333,,,,
3,4,8,576,1891,4,0.5,,,,
3,4,4,4,13,4,0,,,,
3,4,8,846,2709,3,0.625,,,,
3,4,6,37,126,4,0.333333333333333,,,,
3,4,5,11,42,4,0.2,,,,
3,4,8,296,943,3,0.625,,,,
3,4,2,2,9,2,0,,,,
3,4,6,32,107,4,0.333333333333333,,,,
3,4,8,846,2709,3,0.625,,,,
3,4,7,136,483,4,0.428571428571429,,,,
3,4,7,115,402,4,0.428571428571429,,,,
3,4,5,14,49,4,0.2,,,,
3,4,6,67,232,4,0.333333333333333,,,,
3,4,7,76,251,4,0.428571428571429,,,,
3,4,6,44,159,4,0.333333333333333,,,,
3,4,5,12,43,4,0.2,,,,
3,4,7,136,455,4,0.428571428571429,,,,
3,4,6,43,140,4,0.333333333333333,,,,
3,4,4,10,35,3,0.25,,,,
3,4,8,527,1766,4,0.5,,,,
3,4,7,120,411,4,0.428571428571429,,,,
3,4,7,74,257,4,0.428571428571429,,,,
3,4,7,184,611,4,0.428571428571429,,,,
3,4,6,27,94,4,0.333333333333333,,,,
3,4,5,12,45,4,0.2,,,,
3,4,7,105,362,4,0.428571428571429,,,,
3,4,8,296,943,3,0.625,,,,
3,4,5,12,41,4,0.2,,,,
3,4,8,146,497,4,0.5,,,,
3,4,7,245,826,4,0.428571428571429,,,,
3,4,4,7,26,3,0.25,,,,
3,4,4,4,17,4,0,,,,
3,4,4,5,20,3,0.25,,,,
3,4,6,34,115,4,0.333333333333333,,,,
3,4,6,32,107,4,0.333333333333333,,,,
3,4,7,238,783,3,0.571428571428571,,,,
3,4,7,245,826,4,0.428571428571429,,,,
3,4,8,946,2869,2,0.75,,,,
3,4,8,260,921,4,0.5,,,,
3,4,6,47,166,4,0.333333333333333,,,,
3,4,3,4,15,2,0.333333333333333,,,,
3,4,7,127,438,4,0.428571428571429,,,,
3,4,5,27,90,3,0.4,,,,
3,4,5,34,121,3,0.4,,,,
3,4,4,5,20,3,0.25,,,,
3,4,4,8,31,3,0.25,,,,
3,4,8,595,2022,4,0.5,,,,
3,4,3,3,14,3,0,,,,
3,4,9,582,1859,3,0.666666666666667,,,,
3,4,7,138,463,4,0.428571428571429,,,,
3,4,7,164,533,4,0.428571428571429,,,,
3,4,6,28,99,4,0.333333333333333,,,,
3,4,5,24,91,3,0.4,,,,
3,4,4,5,20,3,0.25,,,,
3,4,7,134,469,4,0.428571428571429,,,,
3,4,4,8,31,3,0.25,,,,
3,4,8,283,972,4,0.5,,,,
3,4,6,43,146,4,0.333333333333333,,,,
3,4,6,34,119,4,0.333333333333333,,,,
3,4,7,116,395,4,0.428571428571429,,,,
3,4,6,38,131,4,0.333333333333333,,,,
3,4,6,39,132,4,0.333333333333333,,,,
3,4,8,482,1629,4,0.5,,,,
3,4,8,465,1562,4,0.5,,,,
3,4,3,3,14,3,0,,,,
3,4,8,879,2974,4,0.5,,,,
3,4,6,27,94,4,0.333333333333333,,,,
3,4,5,12,41,4,0.2,,,,
3,4,6,34,115,4,0.333333333333333,,,,
3,4,8,260,921,4,0.5,,,,
3,4,7,115,402,4,0.428571428571429,,,,
3,4,6,58,197,4,0.333333333333333,,,,
3,4,7,116,395,4,0.428571428571429,,,,
3,4,6,30,105,4,0.333333333333333,,,,
3,4,7,184,625,4,0.428571428571429,,,,
3,4,5,27,104,3,0.4,,,,
3,4,7,227,760,4,0.428571428571429,,,,
3,4,6,67,232,4,0.333333333333333,,,,
3,4,4,8,29,3,0.25,,,,
3,4,6,39,132,4,0.333333333333333,,,,
3,4,7,135,392,3,0.571428571428571,,,,
3,4,7,136,455,4,0.428571428571429,,,,
3,4,8,211,710,4,0.5,,,,
3,4,7,135,446,4,0.428571428571429,,,,
3,4,7,112,395,4,0.428571428571429,,,,
3,4,6,58,209,4,0.333333333333333,,,,
3,4,5,9,34,4,0.2,,,,
3,4,7,134,469,4,0.428571428571429,,,,
3,4,7,140,481,4,0.428571428571429,,,,
3,4,7,413,1308,3,0.571428571428571,,,,
3,4,6,43,146,4,0.333333333333333,,,,
3,4,8,739,2482,4,0.5,,,,
3,4,8,844,2945,4,0.5,,,,
3,4,3,3,14,3,0,,,,
3,4,8,901,3066,4,0.5,,,,
3,4,6,46,163,4,0.333333333333333,,,,
3,4,6,39,132,4,0.333333333333333,,,,
3,4,8,739,2482,4,0.5,,,,
3,4,7,138,463,4,0.428571428571429,,,,
