Stacks,Blocks,Depth,Steps,QueueLen,H,relErr,Avg Depth,Avg Steps,Avg QL,Avg relErr
6,5,7,29,507,7,0,,,,
6,5,7,26,450,7,0,,,,
6,5,5,11,175,5,0,,,,
6,5,6,24,397,6,0,,,,
6,5,7,51,880,7,0,,,,
6,5,8,453,6988,6,0.25,,,,
6,5,7,26,495,7,0,,,,
6,5,6,18,263,6,0,,,,
6,5,6,13,228,6,0,,,,
6,5,7,30,501,7,0,,,,
6,5,7,24,442,7,0,,,,
6,5,6,11,165,7,-0.166666666666667,,,,
6,5,5,5,91,5,0,,,,
6,5,4,4,57,4,0,,,,
6,5,7,26,490,7,0,,,,
6,5,8,98,1703,8,0,,,,
6,5,7,44,782,7,0,,,,
6,5,7,31,495,7,0,,,,
6,5,5,16,260,5,0,,,,
6,5,7,25,466,7,0,,,,
6,5,5,5,91,5,0,,,,
6,5,6,11,180,6,0,,,,
6,5,8,43,798,8,0,,,,
6,5,7,48,863,7,0,,,,
6,5,7,55,816,7,0,,,,
6,5,2,2,24,2,0,,,,
6,5,6,9,157,6,0,,,,
6,5,6,13,238,6,0,,,,
6,5,7,26,475,7,0,,,,
6,5,8,104,1917,8,0,,,,
6,5,6,13,218,6,0,,,,
6,5,8,27,474,8,0,,,,
6,5,9,52,899,12,-0.333333333333333,,,,
6,5,7,27,519,7,0,,,,
6,5,6,12,199,6,0,,,,
6,5,5,5,86,5,0,,,,
6,5,8,26,500,8,0,,,,
6,5,7,26,450,7,0,,,,
6,5,6,13,233,6,0,,,,
6,5,6,15,231,6,0,,,,
6,5,5,13,208,5,0,,,,
6,5,8,62,934,6,0.25,,,,
6,5,6,27,419,6,0,,,,
6,5,5,5,76,5,0,,,,
6,5,6,13,213,6,0,,,,
6,5,6,11,165,6,0,,,,
6,5,6,18,323,6,0,,,,
6,5,8,27,484,8,0,,,,
6,5,7,25,446,7,0,,,,
6,5,7,30,506,7,0,,,,
6,5,7,45,841,7,0,,,,
6,5,7,17,259,8,-0.142857142857143,,,,
6,5,8,78,1488,8,0,,,,
6,5,6,17,249,6,0,,,,
6,5,9,99,1702,9,0,,,,
6,5,6,17,304,6,0,,,,
6,5,6,11,165,6,0,,,,
6,5,6,17,284,6,0,,,,
6,5,6,15,246,6,0,,,,
6,5,8,24,432,9,-0.125,,,,
6,5,7,27,444,7,0,,,,
6,5,8,53,913,8,0,,,,
6,5,3,3,43,3,0,,,,
6,5,7,28,458,8,-0.142857142857143,,,,
6,5,6,26,420,6,0,,,,
6,5,6,16,210,6,0,,,,
6,5,6,9,157,6,0,,,,
6,5,6,16,245,6,0,,,,
6,5,3,3,43,3,0,,,,
6,5,5,12,174,5,0,,,,
6,5,7,95,1641,5,0.285714285714286,,,,
6,5,6,14,232,6,0,,,,
6,5,6,17,309,6,0,,,,
6,5,7,26,475,7,0,,,,
6,5,7,30,521,8,-0.142857142857143,,,,
6,5,6,15,261,6,0,,,,
6,5,6,15,251,6,0,,,,
6,5,5,5,81,5,0,,,,
6,5,6,16,225,6,0,,,,
6,5,6,16,235,6,0,,,,
6,5,6,14,222,6,0,,,,
6,5,8,53,853,8,0,,,,
6,5,6,15,261,6,0,,,,
6,5,7,26,485,7,0,,,,
6,5,6,14,222,6,0,,,,
6,5,4,4,52,4,0,,,,
6,5,8,88,1558,8,0,,,,
6,5,5,12,184,5,0,,,,
6,5,4,4,57,4,0,,,,
6,5,6,14,252,6,0,,,,
6,5,5,5,81,5,0,,,,
6,5,6,11,195,6,0,,,,
6,5,4,4,67,4,0,,,,
6,5,6,16,245,6,0,,,,
6,5,7,54,887,7,0,,,,
6,5,6,15,256,6,0,,,,
6,5,6,14,222,6,0,,,,
6,5,8,55,1036,8,0,,,,
6,5,6,9,157,6,0,,,,
6,5,6,14,172,6,0,,,,
6,5,6,11,180,6,0,,,,
6,5,6,26,415,6,0,,,,
6,5,3,3,38,3,0,,,,
6,5,4,4,62,4,0,,,,
6,5,7,45,801,7,0,,,,
6,5,7,28,463,7,0,,,,
6,5,6,14,257,6,0,,,,
6,5,6,13,233,6,0,,,,
6,5,5,5,91,5,0,,,,
6,5,7,27,469,7,0,,,,
6,5,7,26,520,7,0,,,,
6,5,7,32,574,8,-0.142857142857143,,,,
6,5,7,43,733,7,0,,,,
6,5,5,5,76,5,0,,,,
6,5,6,22,359,6,0,,,,
6,5,6,24,422,6,0,,,,
6,5,5,5,71,5,0,,,,
6,5,6,15,246,6,0,,,,
6,5,6,12,184,6,0,,,,
6,5,6,17,314,6,0,,,,
6,5,7,52,819,7,0,,,,
6,5,6,14,237,6,0,,,,
6,5,7,27,514,7,0,,,,
6,5,7,114,1962,5,0.285714285714286,,,,
6,5,7,42,754,7,0,,,,
6,5,6,22,379,6,0,,,,
6,5,6,14,192,6,0,,,,
6,5,6,11,175,7,-0.166666666666667,,,,
6,5,7,30,466,7,0,,,,
6,5,5,5,86,5,0,,,,
6,5,6,18,263,6,0,,,,
6,5,6,13,198,6,0,,,,
6,5,6,15,211,6,,,,,
6,5,6,14,237,6,,,,,
6,5,6,15,226,7,,,,,
6,5,7,28,513,7,,,,,
6,5,5,13,228,5,,,,,
6,5,6,13,218,6,,,,,
6,5,7,26,480,7,,,,,
6,5,7,47,854,7,,,,,
6,5,6,13,223,6,,,,,
6,5,5,5,66,5,,,,,
6,5,5,5,71,5,,,,,
6,5,6,15,256,6,,,,,
6,5,5,5,71,5,,,,,
6,5,6,21,355,6,,,,,
6,5,5,9,152,5,,,,,
6,5,8,48,888,8,,,,,
6,5,6,27,429,6,,,,,
6,5,6,11,175,6,,,,,
6,5,5,5,76,5,,,,,
6,5,6,15,251,6,,,,,
6,5,5,5,86,5,,,,,
6,5,5,5,86,5,,,,,
6,5,7,28,473,7,,,,,
6,5,5,5,71,5,,,,,
6,5,4,4,52,4,,,,,
6,5,5,5,86,5,,,,,
6,5,6,16,235,6,,,,,
6,5,6,13,198,6,,,,,
6,5,6,24,387,6,,,,,
6,5,5,5,76,5,,,,,
6,5,9,254,3687,7,,,,,
6,5,6,9,112,6,,,,,
6,5,4,4,57,4,,,,,
6,5,6,13,218,6,,,,,
6,5,7,28,513,7,,,,,
6,5,5,5,81,5,,,,,
6,5,6,18,243,6,,,,,
6,5,5,13,223,5,,,,,
6,5,8,98,1638,9,,,,,
6,5,6,16,265,6,,,,,
6,5,8,51,810,10,,,,,
6,5,7,44,812,7,,,,,
6,5,8,48,823,9,,,,,
6,5,8,509,7137,6,,,,,
6,5,4,4,52,4,,,,,
6,5,7,28,498,7,,,,,
6,5,6,13,238,6,,,,,
6,5,6,16,215,6,,,,,
6,5,8,52,909,8,,,,,
6,5,7,28,473,8,,,,,
6,5,6,13,218,6,,,,,
6,5,7,20,346,7,,,,,
6,5,6,15,201,6,,,,,
6,5,7,26,500,7,,,,,
6,5,6,12,189,6,,,,,
6,5,6,16,235,6,,,,,
6,5,8,27,489,8,,,,,
6,5,6,13,238,6,,,,,
6,5,5,13,188,5,,,,,
6,5,8,54,907,8,,,,,
6,5,7,24,432,8,,,,,
6,5,8,30,501,8,,,,,
6,5,8,21,355,9,,,,,
6,5,8,32,519,9,,,,,
6,5,6,9,157,6,,,,,
6,5,5,11,175,5,,,,,
6,5,8,49,907,8,,,,,
6,5,6,18,318,6,,,,,
6,5,5,11,175,5,,,,,
6,5,5,5,76,5,,,,,
6,5,7,48,893,7,,,,,
6,5,5,5,81,5,,,,,
6,5,7,28,488,7,,,,,
6,5,7,26,455,7,,,,,
6,5,6,13,238,6,,,,,
6,5,7,26,420,7,,,,,
6,5,7,55,836,7,,,,,
6,5,8,132,1609,6,,,,,
6,5,8,91,1665,8,,,,,
6,5,6,18,253,6,,,,,
6,5,6,13,213,6,,,,,
6,5,5,5,76,5,,,,,
6,5,5,13,203,5,,,,,
6,5,4,4,67,4,,,,,
6,5,7,32,484,7,,,,,
6,5,5,13,223,5,,,,,
6,5,6,13,213,6,,,,,
6,5,6,13,233,6,,,,,
6,5,6,19,322,6,,,,,
6,5,8,108,1693,6,,,,,
6,5,3,3,43,3,,,,,
6,5,8,29,487,10,,,,,
6,5,6,11,165,6,,,,,
6,5,6,13,238,6,,,,,
6,5,7,39,722,7,,,,,
6,5,6,25,416,6,,,,,
6,5,5,13,198,6,,,,,
6,5,7,42,754,7,,,,,
6,5,6,9,157,6,,,,,
6,5,7,19,337,7,,,,,
6,5,7,102,1739,5,,,,,
6,5,5,15,241,5,,,,,
6,5,6,15,256,6,,,,,
6,5,8,46,845,8,,,,,
6,5,6,16,235,6,,,,,
6,5,7,49,862,7,,,,,
6,5,6,19,337,6,,,,,
6,5,5,5,61,5,,,,,
6,5,7,27,459,8,,,,,
6,5,4,4,57,4,,,,,
6,5,7,45,841,7,,,,,
6,5,6,14,242,6,,,,,
6,5,8,91,1695,8,,,,,
6,5,7,17,249,7,,,,,
6,5,7,27,484,8,,,,,
6,5,5,5,91,5,,,,,
6,5,6,26,420,6,,,,,
6,5,5,5,76,5,,,,,
6,5,8,55,921,8,,,,,
6,5,6,15,266,6,,,,,
6,5,6,16,230,6,,,,,
6,5,6,13,218,6,,,,,
6,5,7,291,3500,5,,,,,
6,5,6,18,323,6,,,,,
6,5,6,21,355,6,,,,,
6,5,8,1465,21991,6,,,,,
6,5,7,48,828,7,,,,,
6,5,6,15,246,6,,,,,
6,5,6,14,252,6,,,,,
6,5,4,4,67,4,,,,,
6,5,7,27,469,7,,,,,
6,5,8,54,932,9,,,,,
6,5,6,11,175,6,,,,,
6,5,8,506,7615,6,,,,,
6,5,5,5,66,5,,,,,
6,5,6,13,218,6,,,,,
6,5,8,2135,28756,4,,,,,
6,5,7,28,503,7,,,,,
6,5,5,5,66,5,,,,,
6,5,8,52,879,8,,,,,
6,5,7,26,445,8,,,,,
6,5,5,5,76,5,,,,,
6,5,7,55,896,7,,,,,
6,5,5,31,435,5,,,,,
6,5,7,29,487,7,,,,,
6,5,8,214,3447,7,,,,,
6,5,5,15,246,5,,,,,
6,5,7,29,547,7,,,,,
6,5,6,24,402,6,,,,,
6,5,7,29,502,7,,,,,
6,5,6,13,213,6,,,,,
6,5,6,14,237,6,,,,,
6,5,5,5,81,5,,,,,
6,5,8,49,837,9,,,,,
6,5,5,5,76,5,,,,,
6,5,6,22,354,6,,,,,
6,5,7,31,505,7,,,,,
6,5,5,5,76,5,,,,,
6,5,5,5,86,5,,,,,
6,5,8,57,1014,9,,,,,
6,5,8,50,931,8,,,,,
6,5,9,49,867,9,,,,,
6,5,6,14,192,6,,,,,
6,5,8,91,1655,8,,,,,
6,5,5,5,86,5,,,,,
6,5,7,27,524,7,,,,,
6,5,7,207,3039,5,,,,,
6,5,6,24,412,6,,,,,
6,5,7,103,1568,5,,,,,
6,5,4,4,67,4,,,,,
6,5,6,29,497,6,,,,,
6,5,7,28,473,7,,,,,
6,5,6,14,242,6,,,,,
6,5,6,18,318,6,,,,,
6,5,7,28,503,7,,,,,
6,5,6,17,249,6,,,,,
6,5,6,26,405,6,,,,,
6,5,6,27,449,6,,,,,
6,5,6,15,261,6,,,,,
6,5,8,47,914,8,,,,,
6,5,7,156,1945,5,,,,,
6,5,5,5,91,5,,,,,
6,5,6,12,204,6,,,,,
6,5,6,27,419,6,,,,,
6,5,7,29,497,7,,,,,
6,5,5,5,86,5,,,,,
6,5,8,63,1013,9,,,,,
6,5,6,14,242,6,,,,,
6,5,5,5,71,5,,,,,
6,5,6,14,217,6,,,,,
6,5,6,13,233,6,,,,,
6,5,9,95,1606,7,,,,,
6,5,6,14,252,6,,,,,
6,5,5,5,61,5,,,,,
6,5,6,11,175,7,,,,,
6,5,6,14,192,7,,,,,
6,5,7,24,422,7,,,,,
6,5,9,4860,62951,7,,,,,
6,5,7,32,539,7,,,,,
6,5,7,49,887,7,,,,,
6,5,7,47,844,7,,,,,
6,5,6,15,216,6,,,,,
6,5,7,49,832,7,,,,,
6,5,8,203,2913,9,,,,,
6,5,5,5,76,5,,,,,
6,5,5,5,81,5,,,,,
6,5,8,28,503,8,,,,,
6,5,7,28,533,7,,,,,
6,5,6,15,241,6,,,,,
6,5,6,15,241,6,,,,,
6,5,6,14,222,6,,,,,
6,5,5,5,71,5,,,,,
6,5,6,15,201,6,,,,,
6,5,7,28,493,7,,,,,
6,5,7,52,834,7,,,,,
6,5,5,18,278,5,,,,,
6,5,7,27,459,7,,,,,
6,5,8,48,873,9,,,,,
6,5,6,15,201,6,,,,,
6,5,7,27,484,7,,,,,
6,5,8,54,877,8,,,,,
6,5,6,21,355,6,,,,,
6,5,7,27,489,7,,,,,
6,5,4,4,47,4,,,,,
6,5,7,27,474,7,,,,,
6,5,6,13,198,6,,,,,
6,5,5,5,76,5,,,,,
6,5,6,14,252,6,,,,,
6,5,5,5,81,5,,,,,
6,5,6,17,229,6,,,,,
6,5,6,28,438,6,,,,,
6,5,8,105,1656,8,,,,,
6,5,6,11,190,6,,,,,
6,5,8,89,1632,8,,,,,
6,5,6,26,420,6,,,,,
6,5,7,28,493,7,,,,,
6,5,5,5,76,5,,,,,
6,5,6,14,212,6,,,,,
6,5,4,4,67,4,,,,,
6,5,6,21,355,6,,,,,
6,5,7,28,518,7,,,,,
6,5,8,473,7088,6,,,,,
6,5,7,45,836,7,,,,,
6,5,8,88,1658,8,,,,,
6,5,7,43,788,7,,,,,
6,5,7,27,489,7,,,,,
6,5,6,13,228,6,,,,,
6,5,5,5,81,5,,,,,
6,5,6,32,519,6,,,,,
6,5,6,16,240,6,,,,,
6,5,6,16,235,6,,,,,
6,5,4,4,62,4,,,,,
6,5,6,18,243,6,,,,,
6,5,8,2655,29741,4,,,,,
6,5,9,125,1886,9,,,,,
6,5,7,34,492,7,,,,,
6,5,4,4,67,4,,,,,
6,5,6,13,238,6,,,,,
6,5,6,15,211,6,,,,,
6,5,6,27,429,6,,,,,
6,5,6,24,367,6,,,,,
6,5,8,52,979,8,,,,,
6,5,6,16,260,6,,,,,
6,5,7,27,504,7,,,,,
6,5,6,13,238,6,,,,,
6,5,6,18,328,6,,,,,
6,5,6,19,317,6,,,,,
6,5,5,5,81,5,,,,,
6,5,6,26,465,6,,,,,
6,5,8,108,1888,8,,,,,
6,5,5,5,81,5,,,,,
6,5,6,15,226,7,,,,,
6,5,6,14,207,6,,,,,
6,5,5,5,61,5,,,,,
6,5,7,26,455,8,,,,,
6,5,4,4,67,4,,,,,
6,5,6,11,195,6,,,,,
6,5,7,48,863,7,,,,,
6,5,5,5,71,5,,,,,
6,5,6,13,218,6,,,,,
6,5,8,53,858,9,,,,,
6,5,6,14,267,6,,,,,
6,5,4,4,67,4,,,,,
6,5,7,20,346,7,,,,,
6,5,6,14,237,6,,,,,
6,5,6,13,198,6,,,,,
6,5,7,29,507,7,,,,,
6,5,6,17,284,6,,,,,
6,5,7,29,457,7,,,,,
6,5,7,25,461,8,,,,,
6,5,7,41,750,7,,,,,
6,5,5,5,66,5,,,,,
6,5,7,54,857,7,,,,,
6,5,5,15,251,5,,,,,
6,5,7,48,768,7,,,,,
6,5,8,29,507,8,,,,,
6,5,7,210,3096,5,,,,,
6,5,5,5,71,5,,,,,
6,5,6,13,213,6,,,,,
6,5,7,26,475,7,,,,,
6,5,5,5,86,5,,,,,
6,5,5,5,81,5,,,,,
6,5,6,25,416,6,,,,,
6,5,3,3,38,3,,,,,
6,5,6,16,265,6,,,,,
6,5,5,5,71,5,,,,,
6,5,8,51,935,8,,,,,
6,5,6,17,254,6,,,,,
6,5,7,31,530,7,,,,,
6,5,6,18,288,6,,,,,
6,5,7,31,520,7,,,,,
6,5,8,52,859,8,,,,,
6,5,8,57,1054,8,,,,,
6,5,4,4,62,4,,,,,
6,5,5,14,232,5,,,,,
6,5,6,19,337,6,,,,,
6,5,8,96,1645,9,,,,,
6,5,6,24,402,6,,,,,
6,5,7,28,473,7,,,,,
6,5,8,52,874,8,,,,,
6,5,5,5,86,5,,,,,
6,5,5,5,81,5,,,,,
6,5,8,25,461,8,,,,,
6,5,7,24,427,7,,,,,
6,5,5,5,66,5,,,,,
6,5,8,46,830,9,,,,,
6,5,5,5,71,5,,,,,
6,5,8,108,1573,9,,,,,
6,5,5,5,86,5,,,,,
6,5,7,28,503,7,,,,,
6,5,6,14,247,6,,,,,
6,5,7,50,886,7,,,,,
6,5,5,5,71,5,,,,,
6,5,5,5,71,5,,,,,
6,5,6,20,361,6,,,,,
6,5,8,103,1608,6,,,,,
6,5,7,25,446,7,,,,,
6,5,6,13,228,6,,,,,
6,5,4,15,201,4,,,,,
6,5,6,16,255,6,,,,,
6,5,5,13,218,5,,,,,
6,5,5,5,81,5,,,,,
6,5,8,24,427,10,,,,,
6,5,8,87,1624,8,,,,,
6,5,6,13,218,6,,,,,
6,5,4,4,67,4,,,,,
6,5,6,30,421,6,,,,,
6,5,8,92,1624,8,,,,,
6,5,6,25,401,6,,,,,
6,5,7,45,776,7,,,,,
6,5,8,111,1730,8,,,,,
6,5,6,13,213,6,,,,,
6,5,6,13,223,6,,,,,
6,5,7,29,522,7,,,,,
6,5,4,4,52,4,,,,,
6,5,5,5,76,5,,,,,
6,5,7,42,689,7,,,,,
6,5,7,57,909,7,,,,,
6,5,6,14,237,6,,,,,
6,5,7,44,787,7,,,,,
6,5,7,48,833,7,,,,,
6,5,7,28,478,8,,,,,
6,5,6,16,260,6,,,,,
6,5,7,25,411,8,,,,,
6,5,4,4,67,4,,,,,
6,5,6,14,252,6,,,,,
6,5,5,5,76,5,,,,,
6,5,6,11,175,6,,,,,
6,5,6,25,411,6,,,,,
6,5,7,30,486,7,,,,,
6,5,6,15,241,6,,,,,
6,5,6,21,355,6,,,,,
6,5,6,13,213,6,,,,,
6,5,8,50,866,8,,,,,
6,5,7,60,921,7,,,,,
6,5,7,26,430,7,,,,,
6,5,9,52,929,9,,,,,
6,5,6,14,237,6,,,,,
6,5,7,48,863,7,,,,,
6,5,6,19,317,6,,,,,
6,5,6,14,252,6,,,,,
6,5,7,25,471,7,,,,,
6,5,5,5,71,5,,,,,
6,5,5,5,86,5,,,,,
6,5,5,5,71,5,,,,,
6,5,8,70,1021,9,,,,,
6,5,6,14,202,6,,,,,
6,5,7,121,1880,5,,,,,
6,5,6,11,180,6,,,,,
6,5,6,16,245,6,,,,,
6,5,8,45,886,8,,,,,
6,5,5,5,61,5,,,,,
6,5,5,16,260,5,,,,,
6,5,7,42,734,7,,,,,
6,5,7,230,3391,5,,,,,
6,5,7,25,426,7,,,,,
6,5,5,13,203,6,,,,,
6,5,5,13,183,5,,,,,
6,5,6,15,241,6,,,,,
6,5,5,5,91,5,,,,,
6,5,6,15,221,6,,,,,
6,5,6,17,229,6,,,,,
6,5,6,13,213,6,,,,,
6,5,5,23,348,5,,,,,
6,5,7,24,427,7,,,,,
6,5,7,45,786,7,,,,,
6,5,8,91,1585,8,,,,,
6,5,5,27,389,5,,,,,
6,5,6,24,422,6,,,,,
6,5,6,14,252,6,,,,,
6,5,6,14,242,6,,,,,
6,5,7,30,481,7,,,,,
6,5,8,2149,25407,6,,,,,
6,5,7,28,393,7,,,,,
6,5,4,4,67,4,,,,,
6,5,6,14,262,6,,,,,
6,5,6,13,233,6,,,,,
6,5,6,26,430,6,,,,,
6,5,5,5,91,5,,,,,
6,5,5,13,228,5,,,,,
6,5,6,18,308,6,,,,,
6,5,5,5,76,5,,,,,
6,5,5,5,71,5,,,,,
6,5,7,26,460,7,,,,,
6,5,4,4,52,4,,,,,
6,5,6,15,256,6,,,,,
6,5,6,14,202,6,,,,,
6,5,7,59,952,7,,,,,
6,5,7,27,504,7,,,,,
6,5,8,88,1638,8,,,,,
6,5,5,9,132,5,,,,,
6,5,7,34,527,7,,,,,
6,5,4,4,67,4,,,,,
6,5,8,61,1030,8,,,,,
6,5,6,19,317,6,,,,,
6,5,4,4,57,4,,,,,
6,5,6,28,498,6,,,,,
6,5,4,4,57,4,,,,,
6,5,7,31,505,7,,,,,
6,5,6,18,323,6,,,,,
6,5,5,5,76,5,,,,,
6,5,5,5,76,5,,,,,
6,5,4,4,67,4,,,,,
6,5,8,46,860,9,,,,,
6,5,7,49,877,7,,,,,
6,5,6,19,242,6,,,,,
6,5,8,46,890,9,,,,,
6,5,5,5,81,5,,,,,
6,5,5,5,86,5,,,,,
6,5,5,5,61,5,,,,,
6,5,7,26,465,7,,,,,
6,5,7,28,503,7,,,,,
6,5,4,4,62,4,,,,,
6,5,8,50,916,8,,,,,
6,5,6,13,218,6,,,,,
6,5,6,12,189,6,,,,,
6,5,6,9,157,6,,,,,
6,5,7,16,275,7,,,,,
6,5,6,15,211,7,,,,,
6,5,6,13,218,6,,,,,
6,5,7,27,499,7,,,,,
6,5,7,23,418,7,,,,,
6,5,5,5,76,5,,,,,
6,5,5,5,76,5,,,,,
6,5,6,15,231,6,,,,,
6,5,4,4,67,4,,,,,
6,5,7,26,460,7,,,,,
6,5,6,16,230,6,,,,,
6,5,6,11,180,6,,,,,
6,5,7,25,406,7,,,,,
6,5,6,15,231,6,,,,,
6,5,6,27,399,6,,,,,
6,5,8,90,1566,8,,,,,
6,5,6,13,218,6,,,,,
6,5,8,115,2031,8,,,,,
6,5,4,4,67,4,,,,,
6,5,6,25,416,6,,,,,
6,5,7,325,4841,5,,,,,
6,5,6,13,213,6,,,,,
6,5,6,13,218,6,,,,,
6,5,6,20,356,6,,,,,
6,5,6,11,180,6,,,,,
6,5,7,28,468,8,,,,,
6,5,7,26,475,7,,,,,
6,5,8,51,880,8,,,,,
6,5,5,5,66,5,,,,,
6,5,6,14,212,6,,,,,
6,5,6,19,257,6,,,,,
6,5,6,14,252,6,,,,,
6,5,5,13,203,5,,,,,
6,5,7,49,817,7,,,,,
6,5,6,17,269,6,,,,,
6,5,7,21,360,7,,,,,
6,5,7,48,843,7,,,,,
6,5,6,15,246,6,,,,,
6,5,6,13,198,6,,,,,
6,5,6,12,189,6,,,,,
6,5,5,5,71,5,,,,,
6,5,8,92,1589,8,,,,,
6,5,8,57,984,8,,,,,
6,5,5,5,81,5,,,,,
6,5,6,11,165,7,,,,,
6,5,5,11,175,5,,,,,
6,5,7,26,480,7,,,,,
6,5,6,12,184,6,,,,,
6,5,7,66,1015,7,,,,,
6,5,7,27,509,7,,,,,
6,5,6,11,165,6,,,,,
6,5,7,28,513,7,,,,,
6,5,6,13,198,6,,,,,
6,5,6,9,157,6,,,,,
6,5,4,4,67,4,,,,,
6,5,6,11,165,6,,,,,
6,5,7,25,456,7,,,,,
6,5,6,13,218,6,,,,,
6,5,6,11,175,7,,,,,
6,5,6,14,222,6,,,,,
6,5,8,47,884,9,,,,,
6,5,6,18,323,6,,,,,
6,5,6,12,204,6,,,,,
6,5,7,30,491,8,,,,,
6,5,6,16,265,7,,,,,
6,5,6,23,378,6,,,,,
6,5,8,90,1571,8,,,,,
6,5,6,28,458,6,,,,,
6,5,4,4,62,4,,,,,
6,5,7,32,464,7,,,,,
6,5,7,27,449,8,,,,,
6,5,7,24,437,7,,,,,
6,5,8,99,1637,9,,,,,
6,5,5,5,71,5,,,,,
6,5,5,5,61,5,,,,,
6,5,6,6,110,6,,,,,
6,5,6,19,322,6,,,,,
6,5,7,24,432,8,,,,,
6,5,6,14,247,6,,,,,
6,5,6,16,230,6,,,,,
6,5,8,52,854,9,,,,,
6,5,4,4,62,4,,,,,
6,5,7,48,838,7,,,,,
6,5,7,30,496,8,,,,,
6,5,6,13,213,6,,,,,
6,5,4,4,62,4,,,,,
6,5,6,13,233,6,,,,,
6,5,7,13,193,8,,,,,
6,5,6,18,318,6,,,,,
6,5,5,9,152,5,,,,,
6,5,5,15,241,5,,,,,
6,5,5,15,251,5,,,,,
6,5,6,14,252,6,,,,,
6,5,6,13,223,6,,,,,
