Stacks,Blocks,Depth,Steps,QueueLen,H,relErr,Avg Depth,Avg Steps,Avg QL,Avg relErr
3,5,7,17,74,6,0.142857142857143,,,,
3,5,10,64,269,8,0.2,,,,
3,5,9,67,288,7,0.222222222222222,,,,
3,5,10,101,404,7,0.3,,,,
3,5,7,7,28,8,-0.142857142857143,,,,
3,5,7,15,68,6,0.142857142857143,,,,
3,5,7,9,38,7,0,,,,
3,5,10,29,114,11,-0.1,,,,
3,5,10,25,108,9,0.1,,,,
3,5,7,41,162,8,-0.142857142857143,,,,
3,5,7,8,29,7,0,,,,
3,5,8,19,82,7,0.125,,,,
3,5,11,131,500,7,0.363636363636364,,,,
3,5,7,12,51,7,0,,,,
3,5,10,212,863,8,0.2,,,,
3,5,9,399,1422,7,0.222222222222222,,,,
3,5,9,40,167,8,0.111111111111111,,,,
3,5,4,4,19,4,0,,,,
3,5,3,3,14,3,0,,,,
3,5,10,102,433,8,0.2,,,,
3,5,10,234,945,8,0.2,,,,
3,5,10,55,234,8,0.2,,,,
3,5,5,12,49,4,0.2,,,,
3,5,8,8,31,8,0,,,,
3,5,9,30,123,9,0,,,,
3,5,10,188,775,7,0.3,,,,
3,5,8,15,60,8,0,,,,
3,5,7,18,71,8,-0.142857142857143,,,,
3,5,9,37,154,8,0.111111111111111,,,,
3,5,4,4,17,4,0,,,,
3,5,9,40,175,7,0.222222222222222,,,,
3,5,10,176,683,8,0.2,,,,
3,5,8,9,36,8,0,,,,
3,5,10,234,945,8,0.2,,,,
3,5,7,25,78,5,0.285714285714286,,,,
3,5,11,529,1896,11,0,,,,
3,5,10,188,775,7,0.3,,,,
3,5,10,157,678,7,0.3,,,,
3,5,12,3058,10989,8,0.333333333333333,,,,
3,5,9,133,504,7,0.222222222222222,,,,
3,5,6,6,27,6,0,,,,
3,5,11,177,748,9,0.181818181818182,,,,
3,5,9,473,1674,6,0.333333333333333,,,,
3,5,9,89,372,7,0.222222222222222,,,,
3,5,10,34,149,8,0.2,,,,
3,5,7,9,38,6,0.142857142857143,,,,
3,5,7,22,95,6,0.142857142857143,,,,
3,5,9,11,44,9,0,,,,
3,5,10,134,549,8,0.2,,,,
3,5,12,1623,5704,8,0.333333333333333,,,,
3,5,10,55,214,8,0.2,,,,
3,5,11,237,996,8,0.272727272727273,,,,
3,5,10,55,244,8,0.2,,,,
3,5,6,11,46,5,0.166666666666667,,,,
3,5,9,31,118,8,0.111111111111111,,,,
3,5,9,50,213,8,0.111111111111111,,,,
3,5,9,211,818,6,0.333333333333333,,,,
3,5,9,98,381,8,0.111111111111111,,,,
3,5,8,35,154,7,0.125,,,,
3,5,10,51,214,9,0.1,,,,
3,5,9,43,182,8,0.111111111111111,,,,
3,5,9,12,47,9,0,,,,
3,5,4,4,19,4,0,,,,
3,5,5,5,22,5,0,,,,
3,5,6,8,35,6,0,,,,
3,5,11,1223,4330,8,0.272727272727273,,,,
3,5,7,15,62,6,0.142857142857143,,,,
3,5,11,128,507,9,0.181818181818182,,,,
3,5,11,121,512,8,0.272727272727273,,,,
3,5,13,2530,9787,8,0.384615384615385,,,,
3,5,11,197,798,9,0.181818181818182,,,,
3,5,8,58,231,6,0.25,,,,
3,5,9,48,203,8,0.111111111111111,,,,
3,5,10,139,504,8,0.2,,,,
3,5,9,40,175,7,0.222222222222222,,,,
3,5,5,5,22,5,0,,,,
3,5,5,5,22,5,0,,,,
3,5,10,1235,4540,6,0.4,,,,
3,5,9,15,66,8,0.111111111111111,,,,
3,5,6,7,30,6,0,,,,
3,5,8,43,176,7,0.125,,,,
3,5,7,28,125,6,0.142857142857143,,,,
3,5,10,221,898,7,0.3,,,,
3,5,7,7,30,7,0,,,,
3,5,8,33,138,7,0.125,,,,
3,5,7,7,30,7,0,,,,
3,5,8,37,152,8,0,,,,
3,5,9,157,654,7,0.222222222222222,,,,
3,5,8,54,217,9,-0.125,,,,
3,5,7,19,82,7,0,,,,
3,5,6,6,27,6,0,,,,
3,5,8,28,121,7,0.125,,,,
3,5,6,6,25,7,-0.166666666666667,,,,
3,5,7,15,62,6,0.142857142857143,,,,
3,5,8,21,92,7,0.125,,,,
3,5,11,323,1306,8,0.272727272727273,,,,
3,5,10,119,512,9,0.1,,,,
3,5,9,11,42,10,-0.111111111111111,,,,
3,5,9,47,194,8,0.111111111111111,,,,
3,5,10,465,1926,6,0.4,,,,
3,5,8,16,69,8,0,,,,
3,5,7,7,28,7,0,,,,
3,5,8,68,283,5,0.375,,,,
3,5,7,7,30,7,0,,,,
3,5,9,61,244,7,0.222222222222222,,,,
3,5,7,14,59,7,0,,,,
3,5,7,43,182,5,0.285714285714286,,,,
3,5,8,16,65,7,0.125,,,,
3,5,9,54,237,7,0.222222222222222,,,,
3,5,7,7,28,7,0,,,,
3,5,6,6,25,6,0,,,,
3,5,11,115,484,8,0.272727272727273,,,,
3,5,10,219,912,8,0.2,,,,
3,5,7,7,26,7,0,,,,
3,5,8,8,35,9,-0.125,,,,
3,5,7,7,30,7,0,,,,
3,5,9,19,82,8,0.111111111111111,,,,
3,5,8,40,165,6,0.25,,,,
3,5,9,31,132,8,0.111111111111111,,,,
3,5,5,5,16,5,0,,,,
3,5,9,27,114,8,0.111111111111111,,,,
3,5,8,61,234,7,0.125,,,,
3,5,9,108,443,7,0.222222222222222,,,,
3,5,6,6,25,6,0,,,,
3,5,8,27,116,7,0.125,,,,
3,5,8,61,256,5,0.375,,,,
3,5,8,47,194,7,0.125,,,,
3,5,8,10,39,8,0,,,,
3,5,8,61,234,7,0.125,,,,
3,5,10,32,141,9,0.1,,,,
3,5,11,658,2619,9,0.181818181818182,,,,
3,5,6,6,25,7,-0.166666666666667,,,,
3,5,9,56,225,8,0.111111111111111,,,,
3,5,6,9,38,6,0,,,,
3,5,6,6,25,7,-0.166666666666667,,,,
3,5,8,54,203,5,0.375,,,,
3,5,6,7,30,6,0,,,,
3,5,7,7,30,7,0,,,,
3,5,10,54,221,9,0.1,,,,
3,5,3,3,12,3,,,,,
3,5,9,107,450,6,,,,,
3,5,7,18,73,7,,,,,
3,5,9,101,430,7,,,,,
3,5,10,42,183,9,,,,,
3,5,7,9,40,6,,,,,
3,5,5,7,30,4,,,,,
3,5,10,54,223,9,,,,,
3,5,7,11,50,7,,,,,
3,5,6,10,43,6,,,,,
3,5,8,9,38,8,,,,,
3,5,8,12,47,9,,,,,
3,5,6,7,30,6,,,,,
3,5,7,7,30,7,,,,,
3,5,4,4,19,4,,,,,
3,5,8,9,34,8,,,,,
3,5,9,325,1322,5,,,,,
3,5,4,4,19,4,,,,,
3,5,7,19,74,6,,,,,
3,5,7,8,29,7,,,,,
3,5,7,7,28,7,,,,,
3,5,9,26,105,8,,,,,
3,5,8,94,379,5,,,,,
3,5,9,775,2668,4,,,,,
3,5,9,55,220,7,,,,,
3,5,7,16,67,6,,,,,
3,5,7,15,62,6,,,,,
3,5,10,84,335,9,,,,,
3,5,9,50,205,7,,,,,
3,5,9,51,224,8,,,,,
3,5,5,5,22,5,,,,,
3,5,8,71,250,7,,,,,
3,5,5,5,24,5,,,,,
3,5,8,10,41,8,,,,,
3,5,11,337,1320,9,,,,,
3,5,7,7,26,9,,,,,
3,5,9,21,90,8,,,,,
3,5,8,13,52,8,,,,,
3,5,9,11,42,10,,,,,
3,5,7,8,35,7,,,,,
3,5,11,237,996,8,,,,,
3,5,9,49,190,6,,,,,
3,5,7,15,66,7,,,,,
3,5,4,4,19,4,,,,,
3,5,7,9,42,7,,,,,
3,5,6,6,21,7,,,,,
3,5,10,407,1564,7,,,,,
3,5,6,6,25,6,,,,,
3,5,6,6,27,6,,,,,
3,5,7,12,49,6,,,,,
3,5,8,28,121,7,,,,,
3,5,10,137,572,7,,,,,
3,5,8,21,78,8,,,,,
3,5,8,43,184,9,,,,,
3,5,9,113,478,6,,,,,
3,5,10,171,750,7,,,,,
3,5,10,93,372,7,,,,,
3,5,10,227,938,7,,,,,
3,5,8,9,34,11,,,,,
3,5,11,213,888,8,,,,,
3,5,6,6,19,6,,,,,
3,5,9,325,1322,5,,,,,
3,5,9,473,1674,6,,,,,
3,5,9,55,212,9,,,,,
3,5,7,14,59,7,,,,,
3,5,9,13,56,8,,,,,
3,5,7,34,115,5,,,,,
3,5,10,113,458,8,,,,,
3,5,8,58,231,6,,,,,
3,5,8,18,71,7,,,,,
3,5,10,114,437,7,,,,,
3,5,6,6,23,6,,,,,
3,5,8,18,71,7,,,,,
3,5,11,331,1344,10,,,,,
3,5,8,56,235,6,,,,,
3,5,11,705,2700,8,,,,,
3,5,7,11,50,7,,,,,
3,5,5,5,22,5,,,,,
3,5,7,7,28,8,,,,,
3,5,9,775,2668,4,,,,,
3,5,7,9,38,9,,,,,
3,5,6,10,43,6,,,,,
3,5,10,97,388,10,,,,,
3,5,8,46,185,6,,,,,
3,5,7,10,41,8,,,,,
3,5,8,8,33,8,,,,,
3,5,8,9,34,8,,,,,
3,5,9,62,263,8,,,,,
3,5,10,52,225,8,,,,,
3,5,8,18,71,7,,,,,
3,5,9,62,263,8,,,,,
3,5,9,85,328,8,,,,,
3,5,9,98,419,7,,,,,
3,5,5,5,20,5,,,,,
3,5,8,9,38,7,,,,,
3,5,8,93,378,5,,,,,
3,5,8,13,54,9,,,,,
3,5,6,6,27,6,,,,,
3,5,7,40,153,6,,,,,
3,5,8,10,41,7,,,,,
3,5,8,71,250,7,,,,,
3,5,11,290,1243,8,,,,,
3,5,9,82,287,6,,,,,
3,5,4,4,19,4,,,,,
3,5,7,15,66,7,,,,,
3,5,10,461,1782,7,,,,,
3,5,8,9,36,9,,,,,
3,5,6,6,25,7,,,,,
3,5,9,11,46,8,,,,,
3,5,10,1396,5143,5,,,,,
3,5,7,12,51,6,,,,,
3,5,9,37,154,8,,,,,
3,5,10,64,269,8,,,,,
3,5,9,60,237,8,,,,,
3,5,10,155,612,6,,,,,
3,5,10,81,350,8,,,,,
3,5,9,20,89,8,,,,,
3,5,8,10,45,8,,,,,
3,5,8,27,118,7,,,,,
3,5,9,19,76,9,,,,,
3,5,9,55,222,7,,,,,
3,5,10,762,3043,6,,,,,
3,5,7,15,58,7,,,,,
3,5,7,7,28,7,,,,,
3,5,6,9,38,7,,,,,
3,5,11,128,507,9,,,,,
3,5,10,157,678,7,,,,,
3,5,4,4,19,4,,,,,
3,5,7,11,46,7,,,,,
3,5,8,8,31,10,,,,,
3,5,7,9,38,6,,,,,
3,5,5,5,24,5,,,,,
3,5,8,11,44,9,,,,,
3,5,9,38,151,8,,,,,
3,5,8,8,33,8,,,,,
3,5,6,6,25,6,,,,,
3,5,7,7,32,7,,,,,
3,5,7,12,51,6,,,,,
3,5,8,18,77,7,,,,,
3,5,8,29,126,7,,,,,
3,5,3,3,12,3,,,,,
3,5,11,447,1806,9,,,,,
3,5,9,45,198,7,,,,,
3,5,9,42,171,7,,,,,
3,5,9,63,250,8,,,,,
3,5,11,337,1358,8,,,,,
3,5,8,93,378,5,,,,,
3,5,9,20,89,8,,,,,
3,5,8,10,41,8,,,,,
3,5,10,219,912,8,,,,,
3,5,9,45,198,7,,,,,
3,5,6,10,43,6,,,,,
3,5,8,54,209,7,,,,,
3,5,7,13,56,7,,,,,
3,5,8,54,223,5,,,,,
3,5,8,9,36,9,,,,,
3,5,8,26,107,8,,,,,
3,5,8,15,60,8,,,,,
3,5,5,5,22,5,,,,,
3,5,10,64,269,8,,,,,
3,5,10,51,222,8,,,,,
3,5,7,15,68,6,,,,,
3,5,9,31,132,8,,,,,
3,5,7,38,141,6,,,,,
3,5,9,40,167,8,,,,,
3,5,9,16,67,9,,,,,
3,5,9,13,54,9,,,,,
3,5,3,3,12,3,,,,,
3,5,10,97,392,8,,,,,
3,5,8,9,34,8,,,,,
3,5,9,12,49,10,,,,,
3,5,7,38,141,6,,,,,
3,5,9,61,244,7,,,,,
3,5,8,58,231,6,,,,,
3,5,7,7,30,8,,,,,
3,5,7,10,43,8,,,,,
3,5,11,255,1022,11,,,,,
3,5,7,7,28,7,,,,,
3,5,6,16,69,5,,,,,
3,5,7,7,28,7,,,,,
3,5,6,11,46,5,,,,,
3,5,11,203,830,10,,,,,
3,5,6,6,25,7,,,,,
3,5,10,93,380,8,,,,,
3,5,7,13,56,7,,,,,
3,5,7,8,33,8,,,,,
3,5,10,106,455,7,,,,,
3,5,10,62,223,10,,,,,
3,5,8,68,283,5,,,,,
3,5,9,61,262,7,,,,,
3,5,3,3,12,3,,,,,
3,5,9,15,60,9,,,,,
3,5,8,11,48,7,,,,,
3,5,7,11,50,7,,,,,
3,5,6,6,27,6,,,,,
3,5,6,14,61,5,,,,,
3,5,11,869,3416,7,,,,,
3,5,11,426,1519,8,,,,,
3,5,9,25,98,9,,,,,
3,5,7,7,30,8,,,,,
3,5,8,18,75,8,,,,,
3,5,7,16,61,6,,,,,
3,5,9,13,56,8,,,,,
3,5,8,10,41,8,,,,,
3,5,7,15,66,6,,,,,
3,5,11,238,1003,8,,,,,
3,5,8,54,217,9,,,,,
3,5,8,40,165,6,,,,,
3,5,9,23,94,8,,,,,
3,5,9,23,98,8,,,,,
3,5,9,101,430,7,,,,,
3,5,7,15,66,7,,,,,
3,5,7,12,51,6,,,,,
3,5,8,12,53,9,,,,,
3,5,9,11,46,9,,,,,
3,5,8,18,71,7,,,,,
3,5,8,21,92,7,,,,,
3,5,11,1598,5661,8,,,,,
3,5,8,29,126,7,,,,,
3,5,6,6,25,6,,,,,
3,5,10,55,234,8,,,,,
3,5,6,14,61,5,,,,,
3,5,10,55,214,8,,,,,
3,5,7,7,28,7,,,,,
3,5,7,15,66,7,,,,,
3,5,8,8,33,11,,,,,
3,5,8,8,31,8,,,,,
3,5,10,94,395,8,,,,,
3,5,9,624,2223,6,,,,,
3,5,7,7,26,7,,,,,
3,5,9,39,148,10,,,,,
3,5,8,54,217,9,,,,,
3,5,10,61,240,8,,,,,
3,5,10,200,819,7,,,,,
3,5,10,158,691,7,,,,,
3,5,8,8,31,8,,,,,
3,5,7,8,35,7,,,,,
3,5,4,4,17,4,,,,,
3,5,5,5,20,5,,,,,
3,5,9,82,287,6,,,,,
3,5,9,31,132,8,,,,,
3,5,8,28,121,7,,,,,
3,5,9,28,119,8,,,,,
3,5,8,16,65,8,,,,,
3,5,7,7,30,7,,,,,
3,5,5,5,24,5,,,,,
3,5,10,147,594,9,,,,,
3,5,5,5,22,5,,,,,
3,5,5,5,22,5,,,,,
3,5,7,19,74,6,,,,,
3,5,9,25,110,8,,,,,
3,5,9,303,1244,6,,,,,
3,5,8,10,45,9,,,,,
3,5,8,16,65,7,,,,,
3,5,7,7,28,7,,,,,
3,5,9,991,3398,4,,,,,
3,5,7,26,113,6,,,,,
3,5,5,5,20,5,,,,,
3,5,9,82,331,7,,,,,
3,5,9,303,1244,6,,,,,
3,5,8,46,185,6,,,,,
3,5,7,8,29,7,,,,,
3,5,7,7,30,7,,,,,
3,5,7,7,28,7,,,,,
3,5,8,18,71,7,,,,,
3,5,9,21,92,8,,,,,
3,5,10,122,481,7,,,,,
3,5,8,87,340,5,,,,,
3,5,9,106,433,6,,,,,
3,5,11,214,899,9,,,,,
3,5,8,11,46,9,,,,,
3,5,5,12,49,4,,,,,
3,5,7,16,71,6,,,,,
3,5,10,70,295,8,,,,,
3,5,7,7,26,7,,,,,
3,5,10,58,241,8,,,,,
3,5,8,13,58,8,,,,,
3,5,11,872,3551,7,,,,,
3,5,11,290,1243,8,,,,,
3,5,9,26,117,8,,,,,
3,5,8,9,38,7,,,,,
3,5,8,46,207,7,,,,,
3,5,7,52,207,4,,,,,
3,5,10,58,241,8,,,,,
3,5,8,193,674,5,,,,,
3,5,6,6,25,6,,,,,
3,5,6,6,27,6,,,,,
3,5,10,155,624,8,,,,,
3,5,10,108,429,7,,,,,
3,5,10,150,617,7,,,,,
3,5,8,159,574,5,,,,,
3,5,7,7,26,7,,,,,
3,5,8,19,80,7,,,,,
3,5,9,70,219,7,,,,,
3,5,8,27,112,7,,,,,
3,5,9,177,762,6,,,,,
3,5,8,16,67,9,,,,,
3,5,8,13,52,8,,,,,
3,5,11,332,1331,8,,,,,
3,5,5,10,37,5,,,,,
3,5,5,5,22,5,,,,,
3,5,9,18,75,9,,,,,
3,5,7,20,89,6,,,,,
3,5,10,175,742,8,,,,,
3,5,6,6,27,6,,,,,
3,5,6,6,25,6,,,,,
3,5,7,7,32,7,,,,,
3,5,9,48,203,8,,,,,
3,5,11,762,2991,8,,,,,
3,5,8,60,197,6,,,,,
3,5,8,11,46,8,,,,,
3,5,10,139,504,8,,,,,
3,5,8,67,286,7,,,,,
3,5,4,4,19,4,,,,,
3,5,8,17,70,8,,,,,
3,5,7,7,30,7,,,,,
3,5,9,51,228,7,,,,,
3,5,8,42,171,7,,,,,
3,5,10,967,3432,8,,,,,
3,5,10,745,2958,6,,,,,
3,5,9,50,195,9,,,,,
3,5,7,7,32,7,,,,,
3,5,9,21,86,8,,,,,
3,5,8,10,43,8,,,,,
3,5,9,38,131,7,,,,,
3,5,10,50,205,8,,,,,
3,5,10,62,237,7,,,,,
3,5,9,30,123,9,,,,,
3,5,8,40,165,6,,,,,
3,5,3,3,12,3,,,,,
3,5,9,45,166,8,,,,,
3,5,6,8,37,5,,,,,
3,5,9,17,74,9,,,,,
3,5,10,65,254,9,,,,,
3,5,10,363,1488,6,,,,,
3,5,10,62,255,8,,,,,
3,5,7,7,28,8,,,,,
3,5,9,107,450,6,,,,,
3,5,6,6,25,6,,,,,
3,5,10,203,684,7,,,,,
3,5,4,4,19,4,,,,,
3,5,9,19,82,8,,,,,
3,5,7,7,30,7,,,,,
3,5,8,40,129,6,,,,,
3,5,11,93,360,13,,,,,
3,5,9,69,302,9,,,,,
3,5,8,46,185,6,,,,,
3,5,9,28,111,9,,,,,
3,5,9,55,208,6,,,,,
3,5,10,114,469,8,,,,,
3,5,9,399,1422,7,,,,,
3,5,9,17,66,11,,,,,
3,5,9,25,106,8,,,,,
3,5,10,95,390,8,,,,,
3,5,8,10,45,7,,,,,
3,5,9,64,257,9,,,,,
3,5,10,54,223,9,,,,,
3,5,10,105,378,9,,,,,
3,5,4,4,17,4,,,,,
3,5,9,15,66,8,,,,,
3,5,8,9,38,8,,,,,
3,5,9,88,385,7,,,,,
3,5,7,10,43,7,,,,,
3,5,5,7,30,4,,,,,
3,5,5,5,22,5,,,,,
3,5,10,92,391,9,,,,,
3,5,8,18,71,7,,,,,
3,5,8,159,574,5,,,,,
3,5,7,15,66,6,,,,,
3,5,6,7,30,6,,,,,
3,5,7,11,50,7,,,,,
3,5,8,10,43,8,,,,,
3,5,7,38,141,6,,,,,
3,5,9,29,122,8,,,,,
3,5,10,106,425,8,,,,,
3,5,9,60,237,8,,,,,
3,5,9,19,82,9,,,,,
3,5,6,7,30,7,,,,,
3,5,11,125,510,8,,,,,
3,5,9,48,203,8,,,,,
3,5,10,56,239,9,,,,,
3,5,8,18,77,8,,,,,
3,5,8,13,58,8,,,,,
3,5,8,25,108,7,,,,,
3,5,8,19,80,7,,,,,
3,5,6,8,35,5,,,,,
3,5,2,2,7,2,,,,,
3,5,6,6,21,6,,,,,
3,5,7,11,42,7,,,,,
3,5,7,7,24,7,,,,,
3,5,10,119,512,9,,,,,
3,5,6,6,27,6,,,,,
3,5,8,25,108,7,,,,,
3,5,7,25,78,5,,,,,
3,5,9,20,81,9,,,,,
3,5,5,5,22,5,,,,,
3,5,10,306,1281,8,,,,,
3,5,10,114,483,8,,,,,
3,5,8,48,207,6,,,,,
3,5,9,50,205,7,,,,,
3,5,6,7,30,6,,,,,
3,5,6,6,23,6,,,,,
3,5,7,9,42,7,,,,,
3,5,8,10,45,8,,,,,
3,5,7,17,68,6,,,,,
3,5,9,14,55,10,,,,,
3,5,7,11,44,8,,,,,
3,5,8,10,45,8,,,,,
3,5,7,9,38,6,,,,,
3,5,8,19,80,8,,,,,
3,5,9,44,189,7,,,,,
3,5,9,30,123,9,,,,,
3,5,8,10,45,7,,,,,
3,5,10,176,683,8,,,,,
3,5,8,10,45,7,,,,,
3,5,9,26,105,8,,,,,
3,5,10,63,240,9,,,,,
3,5,8,10,43,8,,,,,
3,5,10,243,974,6,,,,,
3,5,10,122,481,7,,,,,
3,5,8,12,53,8,,,,,
3,5,9,303,1244,6,,,,,
3,5,8,13,58,7,,,,,
3,5,8,62,259,5,,,,,
3,5,10,129,538,9,,,,,
3,5,8,102,405,5,,,,,
3,5,7,7,26,7,,,,,
3,5,7,13,56,6,,,,,
3,5,5,5,22,5,,,,,
3,5,9,132,503,7,,,,,
3,5,8,48,207,6,,,,,
3,5,7,9,42,7,,,,,
3,5,8,9,38,8,,,,,
3,5,9,49,190,6,,,,,
3,5,7,13,52,7,,,,,
3,5,10,114,437,7,,,,,
3,5,5,5,22,5,,,,,
3,5,10,174,725,8,,,,,
3,5,8,9,38,8,,,,,
3,5,10,58,241,10,,,,,
3,5,8,23,102,7,,,,,
3,5,8,14,61,8,,,,,
3,5,9,41,174,11,,,,,
3,5,10,174,725,8,,,,,
3,5,8,23,102,7,,,,,
3,5,9,624,2223,6,,,,,
3,5,4,4,17,4,,,,,
3,5,9,775,2668,4,,,,,
3,5,5,5,22,5,,,,,
3,5,7,8,29,7,,,,,
3,5,8,18,81,7,,,,,
3,5,9,62,271,8,,,,,
3,5,9,18,73,8,,,,,
3,5,9,18,73,8,,,,,
3,5,8,10,43,8,,,,,
3,5,11,435,1636,9,,,,,
3,5,6,7,32,6,,,,,
3,5,9,101,426,7,,,,,
3,5,9,132,497,7,,,,,
3,5,7,14,55,7,,,,,
3,5,8,8,35,9,,,,,
3,5,7,7,30,7,,,,,
3,5,7,15,62,7,,,,,
3,5,10,137,572,7,,,,,
3,5,8,56,235,6,,,,,
3,5,9,21,90,8,,,,,
3,5,9,54,221,7,,,,,
3,5,5,5,20,5,,,,,
3,5,11,392,1511,8,,,,,
3,5,10,467,1744,6,,,,,
3,5,8,71,250,7,,,,,
3,5,8,9,38,8,,,,,
3,5,6,6,23,6,,,,,
3,5,7,11,48,6,,,,,
3,5,7,13,56,7,,,,,
3,5,5,5,22,7,,,,,
3,5,7,13,52,7,,,,,
3,5,7,9,36,7,,,,,
3,5,9,62,263,8,,,,,
3,5,10,62,237,7,,,,,
3,5,11,226,931,8,,,,,
3,5,5,5,22,5,,,,,
3,5,9,36,153,8,,,,,
3,5,7,7,26,7,,,,,
3,5,8,11,48,7,,,,,
3,5,7,10,43,6,,,,,
3,5,7,42,167,4,,,,,
3,5,5,5,22,5,,,,,
3,5,5,5,22,6,,,,,
3,5,7,11,44,8,,,,,
3,5,8,45,182,6,,,,,
3,5,7,7,28,8,,,,,
3,5,6,6,25,6,,,,,
3,5,7,9,38,6,,,,,
3,5,10,148,631,9,,,,,
3,5,5,5,22,5,,,,,
3,5,9,11,42,10,,,,,
3,5,5,5,20,5,,,,,
3,5,4,4,17,4,,,,,
3,5,10,176,683,8,,,,,
3,5,8,18,63,8,,,,,
3,5,8,32,123,8,,,,,
3,5,6,6,25,6,,,,,
3,5,11,237,978,9,,,,,
3,5,7,16,61,6,,,,,
3,5,7,14,55,6,,,,,
3,5,8,19,78,7,,,,,
3,5,7,9,38,6,,,,,
3,5,5,5,22,5,,,,,
3,5,9,61,240,7,,,,,
3,5,9,55,208,6,,,,,
3,5,9,105,438,7,,,,,
3,5,9,113,478,6,,,,,
3,5,5,5,24,5,,,,,
3,5,9,33,140,9,,,,,
3,5,10,95,406,9,,,,,
